Temperature (C),Temperature (K),1/T (1/K),Rate Constant k (1/s),ln(k),Conversion (%),Pressure (bar),Agitation RPM,Residence Time (min),Heat Duty (kJ/mol),Cooling Load (kW),Scale-Up Success
186.089,459.239,0.00217752,2.073844383954523,0.72940408,51.925,14.776,589,35.311,54.876,90.618,1
79.687,352.837,0.00283417,0.01676462648865651,-4.08848418,36.487,12.559,244,167.573,60.691,216.127,0
102.309,375.459,0.00266341,0.05868385514967502,-2.83559063,43.88,1.354,450,231.212,66.817,91.452,0
45.055,318.205,0.00314263,0.001743868365201589,-6.35164944,39.044,7.822,789,211.34,49.357,43.446,0
187.323,460.473,0.00217168,2.164563425344693,0.77221869,56.421,8.555,1023,60.816,67.296,161.489,1
54.491,327.641,0.00305212,0.003387724576425922,-5.6875968,43.551,1.272,659,34.389,64.316,42.99,0
81.532,354.682,0.00281943,0.01867975142310644,-3.98031515,37.741,13.416,784,83.828,54.107,88.234,0
61.051,334.201,0.00299221,0.005257827797771683,-5.2480373,40.68,10.077,542,155.18,58.762,232.81,0
124.548,397.698,0.00251447,0.1750217834646635,-1.74284484,44.085,2.304,608,254.939,59.337,142.011,0
37.091,310.241,0.0032233,0.0009648434355309008,-6.94354471,41.694,12.792,317,125.437,69.948,157.915,0
160.09,433.24,0.00230819,0.7950468364475853,-0.22935425,47.306,14.237,369,207.877,63.842,29.682,0
78.855,352.005,0.00284087,0.01596057274697914,-4.1376338,44.742,10.869,573,188.929,50.522,35.884,0
85.116,358.266,0.00279122,0.0229743751653318,-3.77337581,40.979,8.345,716,129.694,67.605,202.303,0
35.429,308.579,0.00324066,0.0008494512297476745,-7.07092003,42.065,4.002,548,39.78,50.773,66.75,0
81.587,354.737,0.00281899,0.0187397587937361,-3.97710787,38.353,11.527,1130,93.75,64.471,249.262,0
118.676,391.826,0.00255215,0.1327454412264538,-2.01932196,44.592,14.381,967,254.076,61.047,237.598,0
87.317,360.467,0.00277418,0.02603456734373793,-3.64833011,36.525,1.608,1157,219.412,58.286,244.01,0
176.651,449.801,0.00222321,1.483161304264584,0.39417583,52.954,3.141,140,45.268,71.759,47.674,1
116.013,389.163,0.00256962,0.1167808131825585,-2.14745649,45.284,13.053,648,73.678,52.905,219.269,0
136.284,409.434,0.0024424,0.2969975914930744,-1.21403125,47.24,6.246,593,110.199,71.604,107.287,0
73.994,347.144,0.00288065,0.01192042326688767,-4.42950211,43.92,14.722,424,47.294,61.665,8.747,0
166.637,439.787,0.00227383,1.023017316998599,0.02275641,45.791,13.663,294,289.411,50.179,162.766,0
79.779,352.929,0.00283343,0.01685574731603735,-4.08306359,44.77,2.875,1135,250.821,67.282,216.232,0
156.98,430.13,0.00232488,0.7034191628084306,-0.35180232,44.69,10.737,1116,87.155,48.843,237.418,0
76.368,349.518,0.00286108,0.01376059620328692,-4.28594612,39.436,7.021,1139,14.423,56.901,249.014,0
140.015,413.165,0.00242034,0.3491655118107199,-1.05220922,47.445,3.741,1068,112.789,67.589,96.405,1
163.929,437.079,0.00228792,0.9225563386636388,-0.08060683,49.009,12.504,559,118.81,62.827,248.896,0
111.766,384.916,0.00259797,0.09484832498896453,-2.35547624,37.73,13.642,934,204.92,56.976,74.589,0
42.663,315.813,0.00316643,0.001464429486319405,-6.52628954,37.995,14.882,519,141.134,65.65,148.684,0
102.243,375.393,0.00266387,0.05848258106568451,-2.83902633,36.376,10.423,1112,115.926,68.291,206.281,0
146.804,419.954,0.00238121,0.4652730152895031,-0.76513092,45.639,8.255,469,186.111,50.043,236.623,0
126.893,400.043,0.00249973,0.195010710083532,-1.6347008,38.454,8.576,1074,22.535,59.823,232.887,0
117.958,391.108,0.00255684,0.1282597366090275,-2.05369788,40.41,13.831,989,243.438,56.69,249.611,0
66.77,339.92,0.00294187,0.007607105362719094,-4.87867255,36.013,10.624,305,258.829,55.682,238.247,0
110.496,383.646,0.00260657,0.08904834231523055,-2.41857588,38.145,2.325,519,78.576,51.309,127.892,0
112.907,386.057,0.00259029,0.1003451058599842,-2.29913998,37.305,5.033,371,178.819,59.563,147.616,0
88.671,361.821,0.0027638,0.02809507611352625,-3.57216095,39.331,4.496,418,202.229,68.52,172.363,0
193.173,466.323,0.00214444,2.643505156400688,0.97210575,54.429,2.66,1061,149.657,51.359,176.023,1
71.208,344.358,0.00290395,0.01004684932453168,-4.60049619,38.645,2.025,194,215.924,71.269,94.835,0
163.476,436.626,0.00229029,0.9066281998589237,-0.09802284,43.023,2.009,1103,45.373,63.489,232.008,0
140.729,413.879,0.00241617,0.3600278117213119,-1.021574,46.578,7.708,714,260.267,57.127,249.177,0
84.634,357.784,0.00279498,0.02234919255459178,-3.80096509,42.751,1.971,783,217.752,58.402,170.341,0
66.272,339.422,0.00294618,0.007369971691356616,-4.91034141,37.149,11.674,670,289.954,55.805,79.679,0
83.637,356.787,0.00280279,0.02110449772673074,-3.8582691,41.926,4.542,1068,92.608,55.259,85.552,0
154.081,427.231,0.00234065,0.6265365317632287,-0.4675482,42.836,1.659,606,261.358,72.698,223.736,0
131.464,404.614,0.00247149,0.2399070308289545,-1.4275038,42.364,1.415,614,170.377,68.097,140.417,0
135.193,408.343,0.00244892,0.2831129909902284,-1.2619092,40.339,11.109,931,203.224,63.336,86.19,0
48.859,322.009,0.0031055,0.002289863427655808,-6.0792631,35.998,4.656,1118,173.047,62.121,153.228,0
176.92,450.07,0.00222188,1.497691743533547,0.40392509,44.343,1.227,540,274.616,59.776,22.645,0
107.752,380.902,0.00262535,0.07758760628598925,-2.55634758,42.775,9.52,776,285.827,68.666,24.551,0
124.584,397.734,0.00251424,0.1753142868847537,-1.74117499,41.798,7.938,734,46.755,72.36,241.018,0
124.642,397.792,0.00251388,0.1757864592228053,-1.73848532,43.219,9.285,878,114.264,56.779,227.416,0
122.814,395.964,0.00252548,0.1614378172005004,-1.82363524,38.306,7.328,142,45.804,59.199,187.564,0
193.744,466.894,0.00214181,2.694864091299786,0.99134777,57.386,11.941,585,67.268,61.716,46.824,1
93.173,366.323,0.00272983,0.03604634294201001,-3.32294986,43.267,6.51,249,85.325,68.119,113.758,0
46.451,319.601,0.0031289,0.001928649282110832,-6.25093537,43.227,12.683,589,80.071,49.622,58.012,0
103.277,376.427,0.00265656,0.06170817878969503,-2.7853388,39.848,8.342,433,42.269,51.172,80.711,0
166.555,439.705,0.00227425,1.019839437359864,0.0196452,43.497,14.954,156,263.266,72.95,123.25,0
190.549,463.699,0.00215657,2.418314404630227,0.88307077,53.5,3.439,1138,49.015,67.378,58.082,1
95.405,368.555,0.0027133,0.04069485625589252,-3.20165358,37.998,3.32,473,123.706,59.931,228.252,0
131.828,404.978,0.00246927,0.2438492051856626,-1.41120526,40.939,1.468,453,293.642,61.146,76.839,0
117.892,391.042,0.00255727,0.1278542779024135,-2.05686412,43.145,1.282,365,120.705,52.378,156.672,0
93.24,366.39,0.00272933,0.03617860753203334,-3.31928729,44.948,5.984,301,178.096,61.825,205.139,0
159.798,432.948,0.00230975,0.786017554349682,-0.24077615,50.51,2.324,763,209.398,70.625,87.495,1
190.483,463.633,0.00215688,2.412873426324289,0.88081833,54.856,7.258,106,242.08,68.044,19.215,1
84.272,357.422,0.00279781,0.02188979805432482,-3.82173459,35.963,6.388,402,10.959,55.066,83.763,0
80.752,353.902,0.00282564,0.01784721987584944,-4.02590753,40.095,10.871,1131,240.158,53.376,117.615,0
120.654,393.804,0.00253933,0.1458365297038856,-1.92526894,39.383,10.18,788,183.573,49.958,159.514,0
55.876,329.026,0.00303927,0.003722596659325545,-5.59333383,42.444,10.013,818,248.397,56.482,38.045,0
94.194,367.344,0.00272224,0.03810988790401976,-3.26728151,36.126,10.703,250,86.776,51.113,85.409,0
148.981,422.131,0.00236893,0.5091411534047272,-0.67502999,43.716,11.378,1138,242.254,55.526,245.306,0
95.436,368.586,0.00271307,0.04076304983910558,-3.19997925,40.105,6.806,538,145.609,60.82,173.602,0
186.221,459.371,0.00217689,2.083386942683673,0.73399491,50.498,8.933,690,51.462,71.503,209.029,1
84.542,357.692,0.0027957,0.02223162309887549,-3.80623954,42.407,13.554,586,12.646,59.299,150.025,0
91.036,364.186,0.00274585,0.03204940494625135,-3.44047666,36.834,2.673,1069,95.013,54.688,19.481,0
90.475,363.625,0.00275009,0.03106857475084828,-3.47155843,37.529,14.615,471,224.039,54.271,88.018,0
111.453,384.603,0.00260008,0.09338833117514868,-2.37098888,38.382,3.023,548,106.037,59.094,10.521,0
137.537,410.687,0.00243494,0.3136875485505908,-1.15935786,43.263,12.838,189,21.628,72.851,200.877,0
96.18,369.33,0.00270761,0.04243084457587135,-3.15987971,44.173,9.833,1160,48.528,63.896,143.854,0
80.659,353.809,0.00282638,0.01775022726412457,-4.03135696,41.535,5.241,1157,51.147,54.134,140.891,0
91.774,364.924,0.0027403,0.03338215187616553,-3.3997339,38.219,6.202,659,176.677,58.728,82.239,0
129.59,402.74,0.00248299,0.2204948954580926,-1.51188073,37.291,9.622,578,149.845,51.665,199.228,0
99.546,372.696,0.00268315,0.05076935805979124,-2.98046229,36.53,2.145,439,106.964,72.504,113.88,0
171.632,444.782,0.00224829,1.233815745431944,0.2101116,47.338,10.769,965,150.857,61.922,131.339,0
125.335,398.485,0.0025095,0.1815164557078842,-1.70640896,42.628,9.659,860,288.57,55.364,25.827,0
62.237,335.387,0.00298163,0.005682275221875862,-5.17040356,44.695,2.747,712,129.718,52.656,222.775,0
97.524,370.674,0.00269779,0.04559989397368198,-3.08784989,37.354,2.84,758,266.205,66.162,175.671,0
144.247,417.397,0.0023958,0.4180478286253236,-0.87215943,46.181,1.516,1147,231.116,48.881,98.89,1
143.61,416.76,0.00239946,0.406965557510052,-0.89902672,46.38,10.846,338,253.197,72.053,107.542,0
45.114,318.264,0.00314205,0.001751338346576647,-6.34737501,36.832,8.47,1095,77.088,57.528,79.76,0
149.081,422.231,0.00236837,0.5112413252694443,-0.67091354,48.456,13.364,337,246.546,51.293,65.517,0
182.844,455.994,0.00219301,1.850970907444939,0.61571032,45.916,11.172,479,114.835,55.659,116.262,0
67.625,340.775,0.00293449,0.008030430125930165,-4.82451719,41.436,9.883,534,177.517,49.002,22.063,0
96.562,369.712,0.00270481,0.0433107814487102,-3.13935368,35.909,4.505,917,142.616,55.241,81.212,0
86.112,359.262,0.00278348,0.0243165002492813,-3.71660014,39.476,3.155,429,119.378,59.228,128.084,0
57.903,331.053,0.00302066,0.004267196373977185,-5.45679825,37.764,6.064,166,128.624,51.826,26.666,0
135.582,408.732,0.00244659,0.2879959609184757,-1.24480882,40.29,2.62,538,15.334,72.536,242.502,0
120.381,393.531,0.0025411,0.1439637523371871,-1.93819373,43.979,1.719,1059,28.331,67.04,124.444,0
113.328,386.478,0.00258747,0.1024441674137022,-2.27843734,43.273,6.925,803,15.053,69.014,51.972,0
178.007,451.157,0.00221652,1.557687550828322,0.44320238,46.549,3.516,1127,87.406,56.271,132.425,1
166.971,440.121,0.0022721,1.036051592233425,0.03541694,50.201,6.233,1125,16.271,70.914,61.101,1
37.776,310.926,0.0032162,0.001016446313333894,-6.89144274,40.096,10.546,303,94.305,68.335,135.909,0
139.633,412.783,0.00242258,0.3434742898370055,-1.06864302,39.935,14.773,576,105.08,61.356,150.504,0
159.136,432.286,0.00231328,0.7658812427731863,-0.26672816,44.535,12.908,765,273.736,51.366,31.667,0
70.545,343.695,0.00290956,0.009642286949092003,-4.64159696,40.049,1.028,640,66.924,72.472,191.045,0
49.98,323.13,0.00309473,0.002478214201212272,-6.00021706,36.814,9.079,1001,71.112,72.541,43.246,0
85.791,358.941,0.00278597,0.02387642020763574,-3.73486391,39.337,1.861,550,273.025,71.825,195.349,0
82.392,355.542,0.00281261,0.01963820244185604,-3.93027851,42.408,6.86,1024,93.79,71.541,76.689,0
88.675,361.825,0.00276377,0.02810137503738603,-3.57193677,45.026,3.664,1051,22.525,50.217,212.355,0
121.936,395.086,0.00253109,0.15492511496358,-1.86481341,39.757,10.504,989,61.599,71.805,229.278,0
44.222,317.372,0.00315088,0.001641461817979719,-6.41216808,41.217,10.846,435,73.24,56.504,209.591,0
156.733,429.883,0.00232621,0.6965586835717749,-0.36160323,48.275,2.027,318,189.837,54.263,62.353,1
145.943,419.093,0.00238611,0.4488690844486123,-0.80102401,47.031,7.416,852,268.697,59.261,168.018,0
90.622,363.772,0.00274897,0.03132293382318507,-3.46340474,41.731,5.804,522,295.745,54.353,133.699,0
154.07,427.22,0.00234071,0.6262595516739703,-0.46799037,42.475,2.455,195,197.35,55.509,227.386,0
189.573,462.723,0.00216112,2.338936768102085,0.84969645,56.791,5.051,360,43.971,62.978,208.179,1
197.643,470.793,0.00212408,3.069430243055934,1.12149196,52.329,7.794,1073,290.901,49.756,40.922,1
130.799,403.949,0.00247556,0.2328511566072287,-1.45735584,38.384,14.279,661,153.099,65.927,242.21,0
114.577,387.727,0.00257913,0.1089046649563244,-2.21728241,41.911,3.933,770,212.059,71.132,35.115,0
81.614,354.764,0.00281878,0.01876928063251539,-3.97553375,37.184,7.02,523,188.069,56.465,89.995,0
129.432,402.582,0.00248397,0.2189240094384849,-1.5190306,45.161,11.794,839,22.954,59.827,49.105,0
196.875,470.025,0.00212755,2.992256404881783,1.09602775,55.927,5.151,541,271.396,61.773,154.81,1
95.741,368.891,0.00271083,0.041439488135074,-3.18352103,38.457,5.471,833,275.734,63.579,169.915,0
104.249,377.399,0.00264972,0.06488500685672272,-2.7351387,44.507,2.78,886,115.316,50.793,87.64,0
61.438,334.588,0.00298875,0.005393048971997326,-5.22264438,40.721,7.483,566,267.95,58.277,195.195,0
185.167,458.317,0.0021819,2.008250741307637,0.69726407,52.004,12.108,727,216.434,59.099,192.751,1
87.591,360.741,0.00277207,0.02644018901099425,-3.63287012,41.874,13.122,181,229.678,66.794,164.37,0
140.342,413.492,0.00241843,0.3541036286244207,-1.03816567,46.802,4.067,508,238.085,55.416,86.95,1
108.135,381.285,0.00262271,0.07910345652776754,-2.53699871,41.505,10.588,284,280.995,55.677,156.196,0
158.643,431.793,0.00231592,0.7511824993645422,-0.28610665,50.393,1.269,903,107.997,55.242,131.56,1
111.207,384.357,0.00260175,0.09225501404251758,-2.38319864,37.406,4.406,1118,23.836,66.624,187.845,0
97.273,370.423,0.00269962,0.04499237742891346,-3.10126219,37.997,2.29,303,82.738,61.427,172.529,0
129.481,402.631,0.00248366,0.2194101137118672,-1.51681264,38.112,6.833,960,256.237,54.01,127.704,0
114.843,387.993,0.00257737,0.1103267257672309,-2.20430908,41.63,1.503,344,37.841,72.206,171.709,0
107.252,380.402,0.0026288,0.07564788229154304,-2.58166583,39.682,9.425,144,47.934,72.094,53.118,0
183.507,456.657,0.00218983,1.894719718479968,0.63907092,54.55,10.449,398,102.74,50.288,218.589,1
93.217,366.367,0.0027295,0.03613315411058623,-3.32054444,39.759,2.436,349,168.421,50.619,191.437,0
60.248,333.398,0.00299942,0.004987033484881886,-5.30091404,39.916,1.344,860,25.613,72.478,51.225,0
178.995,452.145,0.00221168,1.614037187589818,0.47873861,45.497,3.894,1091,223.799,69.519,26.987,1
161.585,434.735,0.00230025,0.8427237576763242,-0.17111606,48.628,13.362,1122,44.278,71.844,143.71,0
154.994,428.144,0.00233566,0.6499066511590927,-0.43092654,43.099,11.634,1110,228.51,64.974,233.234,0
70.793,343.943,0.00290746,0.009791854921017766,-4.62620437,43.13,2.081,123,15.403,66.043,180.076,0
132.471,405.621,0.00246536,0.2509540007278021,-1.38248562,44.979,14.129,881,194.094,65.85,18.767,0
173.878,447.028,0.002237,1.340430991451258,0.2929912,45.554,5.747,203,20.983,55.014,29.38,0
187.327,460.477,0.00217166,2.164863043457812,0.7723571,49.396,4.113,464,285.839,49.571,249.346,1
47.511,320.661,0.00311856,0.00208070672396316,-6.17504767,38.232,10.044,440,172.138,65.552,61.033,0
184.221,457.371,0.00218641,1.942843759991794,0.66415276,51.14,4.179,355,189.131,72.517,57.182,1
128.583,401.733,0.00248922,0.2106523557321404,-1.55754611,41.565,8.605,174,226.081,63.503,207.41,0
144.976,418.126,0.00239162,0.4310581723315665,-0.84151223,44.452,8.531,1120,130.371,68.207,91.503,0
170.209,443.359,0.00225551,1.170190974451167,0.15716696,43.469,14.305,323,41.078,62.195,129.643,0
95.39,368.54,0.00271341,0.0406618962166569,-3.20246384,41.912,2.877,181,119.669,58.869,163.431,0
168.506,441.656,0.00226421,1.09785258017333,0.09335607,43.17,6.347,1062,201.603,51.354,174.293,0
43.645,316.795,0.00315662,0.001573780584177033,-6.45427454,41.011,13.165,578,206.406,66.473,185.916,0
118.68,391.83,0.00255213,0.1327708187942384,-2.0191308,43.983,14.256,581,160.326,72.099,76.846,0
53.6,326.75,0.00306044,0.003187046737317154,-5.74866058,44.568,10.596,311,298.896,55.153,44.637,0
136.076,409.226,0.00244364,0.2943047386613963,-1.22313952,43.556,10.161,745,174.954,52.724,242.614,0
118.133,391.283,0.00255569,0.1293403832352348,-2.04530772,37.681,10.614,148,36.915,59.044,220.051,0
170.552,443.702,0.00225376,1.18525720661779,0.1699598,52.383,3.15,597,281.944,54.778,116.934,1
79.752,352.902,0.00283365,0.01682895903834269,-4.08465412,42.114,12.511,458,262.42,60.13,242.955,0
88.47,361.62,0.00276533,0.02778018916126044,-3.58343213,44.77,5.837,126,57.054,49.113,238.929,0
139.94,413.09,0.00242078,0.3480415688048776,-1.05543336,44.39,1.984,1189,279.928,71.363,140.863,1
188.673,461.823,0.00216533,2.267767667488741,0.81879594,54.791,8.305,181,27.882,68.448,220.739,1
100.956,374.106,0.00267304,0.05467959075529837,-2.90626475,37.605,14.354,832,179.1,53.758,177.988,0
146.547,419.697,0.00238267,0.4603219098183901,-0.77582923,39.232,2.372,949,122.645,65.081,30.894,0
106.246,379.396,0.00263577,0.07187632334738867,-2.63280837,42.475,14.289,861,74.194,57.233,230.212,0
132.371,405.521,0.00246596,0.2498371068069859,-1.38694615,42.223,1.959,904,226.176,64.848,44.578,0
104.797,377.947,0.00264587,0.06674002630989151,-2.70695041,39.811,1.534,1180,15.907,56.657,103.802,0
55.273,328.423,0.00304485,0.003573262510349159,-5.63427623,43.872,10.444,449,75.409,62.794,17.986,0
85.332,358.482,0.00278954,0.02325962577970437,-3.76103622,43.094,8.855,533,171.955,65.769,121.658,0
116.684,389.834,0.00256519,0.120632653928703,-2.11500527,39.776,1.263,488,266.118,54.289,145.803,0
71.355,344.505,0.00290272,0.01013860585923951,-4.59140478,37.243,7.967,184,144.025,57.577,52.435,0
74.243,347.393,0.00287858,0.01210238240130572,-4.41435295,42.023,12.799,346,99.149,53.138,226.456,0
65.456,338.606,0.00295328,0.00699587961180591,-4.96243393,43.66,10.436,1194,150.155,58.373,32.967,0
78.259,351.409,0.00284569,0.01540620362928634,-4.17298502,37.965,3.284,492,65.182,55.688,68.615,0
76.608,349.758,0.00285912,0.01396024317392428,-4.27154176,38.314,3.725,892,244.416,65.886,211.294,0
147.259,420.409,0.00237864,0.4741543400693293,-0.7462224,47.034,7.408,635,256.779,72.479,175.326,0
61.415,334.565,0.00298896,0.005384925085632044,-5.22415188,37.146,5.363,609,94.643,56.691,204.814,0
172.172,445.322,0.00224557,1.258744084091565,0.23011447,47.252,7.783,812,232.039,67.384,90.028,0
63.991,337.141,0.00296612,0.006367230807208937,-5.05659063,40.273,12.106,514,297.603,64.794,93.544,0
121.015,394.165,0.00253701,0.1483463678953167,-1.90820542,37.367,9.604,374,206.688,72.37,182.535,0
42.563,315.713,0.00316743,0.001453692834149182,-6.53364818,38.659,4.912,526,76.491,53.028,28.828,0
54.165,327.315,0.00305516,0.003313002795582686,-5.70990031,41.555,1.063,792,65.652,54.909,194.435,0
169.126,442.276,0.00226103,1.123719503936506,0.11664417,51.633,10.137,1122,161.361,56.498,214.325,1
156.026,429.176,0.00233005,0.6772469956996989,-0.38971923,45.12,1.277,373,219.98,63.801,26.105,1
144.109,417.259,0.00239659,0.4156245238105976,-0.87797301,47.354,5.198,1016,142.361,49.234,5.151,1
74.526,347.676,0.00287624,0.01231223760975657,-4.39716158,40.366,1.536,1186,207.149,55.881,37.192,0
118.354,391.504,0.00255425,0.1307167036386741,-2.03472287,39.69,5.396,375,277.028,63.071,211.709,0
140.167,413.317,0.00241945,0.3514532527047342,-1.04567857,41.14,10.067,1092,249.548,49.468,100.247,0
45.43,318.58,0.00313893,0.00179184681303709,-6.32450845,38.974,6.691,1070,173.55,71.066,199.477,0
123.338,396.488,0.00252214,0.1654400203466107,-1.79914656,39.386,5.783,909,170.904,58.031,31.839,0
35.055,308.205,0.00324459,0.000825292526750373,-7.09977266,43.431,5.502,1123,24.161,50.556,48.132,0
193.673,466.823,0.00214214,2.688430912785886,0.98895772,51.779,14.522,917,169.446,69.497,215.485,1
150.252,423.402,0.00236182,0.5364109817909958,-0.62285465,48.723,13.93,582,262.999,50.802,28.392,0
86.216,359.366,0.00278268,0.02446064206160578,-3.7106899,43.998,7.312,1162,191.001,67.755,29.47,0
56.687,329.837,0.0030318,0.003932402438971464,-5.53850473,44.208,10.716,750,291.763,62.844,247.732,0
38.362,311.512,0.00321015,0.001062582839109841,-6.84705269,40.574,12.077,463,232.04,54.997,213.665,0
109.126,382.276,0.00261591,0.08314958357513948,-2.48711408,36.045,1.792,355,114.607,60.665,56.224,0
74.978,348.128,0.00287251,0.01265425241613989,-4.36976196,35.956,12.849,219,207.967,64.211,204.66,0
176.417,449.567,0.00222436,1.470622189260904,0.38568557,47.972,2.207,273,57.815,57.501,17.286,1
136.359,409.509,0.00244195,0.2979739279685158,-1.21074929,38.932,4.049,699,148.788,71.016,219.799,0
199.199,472.349,0.00211708,3.231122680990612,1.17282966,57.088,10.93,818,158.473,49.295,121.668,1
137.615,410.765,0.00243448,0.3147535165664017,-1.15596543,43.334,4.954,120,40.279,53.427,29.665,0
141.452,414.602,0.00241195,0.3713314833597442,-0.99066013,47.555,10.836,959,228.402,50.049,120.812,0
55.551,328.701,0.00304228,0.003641418533559825,-5.61538197,42.138,13.336,159,250.25,53.541,194.938,0
64.134,337.284,0.00296486,0.006426251491139207,-5.04736388,43.372,5.559,542,73.842,58.459,124.523,0
194.785,467.935,0.00213705,2.790741677083734,1.02630739,56.57,5.658,911,17.035,69.187,39.012,1
83.554,356.704,0.00280344,0.02100375416667576,-3.86305409,40.636,7.263,1096,195.078,65.304,90.578,0
131.412,404.562,0.00247181,0.2393485167546154,-1.42983456,39.901,11.811,644,177.965,63.726,186.392,0
97.668,370.818,0.00269674,0.04595174869444814,-3.08016337,38.177,5.169,686,45.266,65.792,20.053,0
108.195,381.345,0.0026223,0.07934331571493415,-2.53397107,41.159,3.917,954,294.941,62.271,123.908,0
73.084,346.234,0.00288822,0.01127630312877696,-4.48505182,37.564,11.908,606,94.424,53.877,41.477,0
47.619,320.769,0.00311751,0.002096797976144486,-6.16734387,40.576,7.707,748,52.487,51.929,224.295,0
85.678,358.828,0.00278685,0.02372321940706459,-3.74130099,44.316,12.692,291,213.007,59.267,172.264,0
179.096,452.246,0.00221119,1.619897077251899,0.48236261,53.87,12.232,1000,17.519,58.958,41.356,1
70.487,343.637,0.00291005,0.009607607470303672,-4.64520005,41.12,10.417,204,69.344,69.604,125.07,0
118.852,392.002,0.00255101,0.1338661620516665,-2.01091477,38.632,14.769,536,295.405,56.115,154.866,0
124.167,397.317,0.00251688,0.1719526877265112,-1.76053591,40.65,3.03,1139,276.21,72.402,115.546,0
92.615,365.765,0.002734,0.03496159016798466,-3.35350524,44.128,3.558,294,110.545,69.882,103.66,0
54.05,327.2,0.00305623,0.00328700415723275,-5.71777872,43.489,10.188,428,255.111,71.526,12.356,0
46.036,319.186,0.00313297,0.001871933502319138,-6.28078342,38.591,8.067,493,179.521,72.787,134.656,0
62.628,335.778,0.00297816,0.005828885270647712,-5.1449295,36.533,4.434,1144,202.149,62.406,191.5,0
186.751,459.901,0.00217438,2.122089593637715,0.75240126,46.866,9.377,1005,12.111,53.348,87.656,0
169.279,442.429,0.00226025,1.13018465302451,0.12238103,45.69,13.059,959,27.886,49.593,234.799,0
182.424,455.574,0.00219503,1.823716702809448,0.60087656,53.26,10.712,454,238.807,63.365,115.352,1
150.61,423.76,0.00235983,0.5443216008165633,-0.60821503,42.072,7.814,1136,196.511,62.365,135.201,0
36.37,309.52,0.00323081,0.0009131284454032568,-6.998634,41.841,9.341,393,295.83,58.031,85.534,0
37.265,310.415,0.00322149,0.0009777189858296467,-6.93028826,44.356,5.219,1167,247.844,52.785,16.014,0
165.634,438.784,0.00227903,0.9847387301938183,-0.01537892,49.543,1.697,688,115.868,59.914,22.427,1
191.705,464.855,0.00215121,2.5153674344812,0.92241889,53.721,7.397,929,295.451,48.863,237.136,1
52.99,326.14,0.00306617,0.003055968510526513,-5.79065871,42.861,3.443,986,195.973,56.065,6.536,0
98.898,372.048,0.00268783,0.04905808807031254,-3.01475021,42.194,14.456,824,197.798,66.748,172.167,0
85.004,358.154,0.0027921,0.02282771362528736,-3.77977997,45.111,13.77,696,30.464,71.157,64.386,0
102.874,376.024,0.0026594,0.06043249495372859,-2.80622832,44.65,8.545,665,195.281,50.008,87.83,0
195.122,468.272,0.00213551,2.822410961001228,1.03759147,56.192,9.741,1181,161.037,62.132,146.273,1
199.691,472.841,0.00211488,3.283769797915398,1.18899209,55.111,6.331,1200,163.339,67.639,40.839,1
101.871,375.021,0.00266652,0.05735967249649706,-2.85841379,37.467,7.886,1052,295.99,71.785,208.937,0
164.912,438.062,0.00228278,0.9579704203173626,-0.04293838,42.839,6.118,113,101.868,58.956,205.819,0
87.494,360.644,0.00277282,0.02629594607539668,-3.63834049,40.522,7.004,173,168.501,66.88,147.803,0
182.329,455.479,0.00219549,1.817601029146539,0.59751752,45.472,10.891,694,51.22,59.996,26.826,0
122.812,395.962,0.00252549,0.1614227085542756,-1.82372884,44.931,9.063,1021,122.796,60.191,226.348,0
155.151,428.301,0.00233481,0.6540020506931881,-0.42464479,46.79,2.786,791,111.104,55.095,91.663,1
130.746,403.896,0.00247588,0.2322968366110545,-1.45973926,46.927,11.844,628,113.744,67.968,227.659,0
197.708,470.858,0.00212378,3.076040802801194,1.12364332,50.554,3.622,426,24.184,53.499,69.601,1
85.012,358.162,0.00279203,0.02283816136320187,-3.7793224,44.835,6.845,296,248.837,54.032,135.539,0
170.526,443.676,0.0022539,1.184109216790282,0.16899078,44.054,9.052,492,83.31,71.675,213.992,0
157.973,431.123,0.00231952,0.7316056988062226,-0.31251357,49.607,2.261,1117,181.734,58.942,66.095,1
105.222,378.372,0.0026429,0.06821128403048624,-2.68514527,35.833,6.247,852,194.05,54.807,51.543,0
37.582,310.732,0.00321821,0.001001581215896214,-6.90617531,44.951,8.412,699,168.61,58.197,170.232,0
109.022,382.172,0.00261662,0.08271642823260038,-2.49233705,42.395,2.277,299,207.032,59.422,141.911,0
149.46,422.61,0.00236625,0.5192707315317073,-0.65532989,41.469,7.139,1163,281.566,69.731,142.445,0
93.404,366.554,0.00272811,0.0365042049191916,-3.31032782,38.863,5.526,945,166.093,66.028,79.483,0
102.205,375.355,0.00266414,0.05836697730186599,-2.84100501,38.367,4.725,882,199.685,50.773,234.132,0
83.234,356.384,0.00280596,0.02061939590531099,-3.8815231,43.586,13.774,746,211.568,48.869,209.948,0
52.27,325.42,0.00307295,0.002907583720750479,-5.84043288,41.332,14.083,1122,174.305,56.868,115.574,0
124.762,397.912,0.00251312,0.1767669687230103,-1.73292297,37.649,10.815,178,292.741,62.564,87.158,0
186.366,459.516,0.0021762,2.093913549620876,0.73903483,54.71,11.338,506,264.707,60.768,115.69,1
159.88,433.03,0.00230931,0.7885439956840525,-0.23756708,41.172,14.709,582,170.531,71.605,65.147,0
199.058,472.208,0.00211771,3.216171025987087,1.16819153,57.907,3.966,1034,284.422,53.697,187.089,1
