Temperature (C),Temperature (K),1/T (1/K),Rate Constant k (1/s),ln(k),Conversion (%),Pressure (bar),Agitation RPM,Residence Time (min),Heat Duty (kJ/mol),Cooling Load (kW),Scale-Up Success
63.35,336.5,0.00297177,0.008513296635351086,-4.76612603,44.173,12.758,424,143.926,54.727,239.091,0
63.96,337.11,0.00296639,0.008827302504095346,-4.7299058,39.423,13.951,139,11.384,50.151,213.995,0
137.47,410.62,0.00243534,0.3157017825066997,-1.15295724,45.441,3.095,104,159.185,59.705,58.549,0
73.653,346.803,0.00288348,0.01542973030883051,-4.17145909,42.865,4.83,776,143.703,44.801,208.812,0
163.976,437.126,0.00228767,0.8535976067282576,-0.15829538,43.871,6.36,444,122.997,47.662,137.035,0
152.675,425.825,0.00234838,0.5670924008020377,-0.56723302,48.24,10.709,829,275.057,46.768,68.963,0
101.262,374.412,0.00267085,0.0646165877885778,-2.73928412,38.018,10.559,1005,229.361,50.17,189.88,0
122.071,395.221,0.00253023,0.166611750644273,-1.79208902,37.882,13.677,584,114.89,54.565,113.411,0
45.113,318.263,0.00314206,0.002703744845071218,-5.91311749,38.911,9.869,373,21.954,57.363,83.667,0
157.296,430.446,0.00232317,0.6720499039815706,-0.39742268,49.562,5.269,822,145.669,58.052,163.156,1
126.371,399.521,0.002503,0.2001555409556576,-1.60866051,45.892,13.483,653,250.636,57.694,99.501,0
118.707,391.857,0.00255195,0.143934571621003,-1.93839645,41.147,6.219,966,176.324,51.302,148.732,0
67.203,340.353,0.00293813,0.01067848035108756,-4.53952474,36.389,14.189,652,240.401,45.188,85.805,0
148.067,421.217,0.00237407,0.4769823535679947,-0.74027578,43.28,6.28,219,22.451,52.038,16.345,0
63.202,336.352,0.00297308,0.00843864363798055,-4.77493369,42.793,4.831,1177,160.634,61.103,105.756,0
159.4,432.55,0.00231187,0.7251998966534654,-0.32130794,46.253,6.645,313,230.982,48.609,46.83,0
72.553,345.703,0.00289266,0.01450504797918668,-4.23325855,44.512,11.985,624,163.039,55.519,41.479,0
138.296,411.446,0.00243045,0.3262712388079453,-1.12002622,40.517,9.769,484,238.038,49.446,221.209,0
89.103,362.253,0.0027605,0.03532680234098702,-3.34311333,35.66,12.685,215,70.996,51.172,181.479,0
160.797,433.947,0.00230443,0.7624811323021508,-0.27117752,43.062,14.861,770,220.625,65.842,124.191,0
153.229,426.379,0.00234533,0.5788680581543317,-0.54668071,47.149,7.893,853,138.57,62.839,48.399,0
70.675,343.825,0.00290846,0.01304068829637576,-4.33968094,35.746,6.257,264,96.81,53.695,60.873,0
80.375,353.525,0.00282865,0.02232241391568781,-3.802164,35.942,3.018,1172,283.523,59.507,63.708,0
168.267,441.417,0.00226543,0.9915300040977327,-0.00850607,49.244,2.247,724,265.372,47.303,49.382,1
60.112,333.262,0.00300064,0.007008650717310074,-4.96061008,40.572,14.764,834,276.043,64.182,36.607,0
153.84,426.99,0.00234198,0.5921024249080477,-0.52407564,47.716,12.774,274,201.296,49.102,132.649,0
78.21,351.36,0.00284608,0.01984977229870664,-3.91956274,41.978,4.478,614,128.066,51.047,65.234,0
30.244,303.394,0.00329604,0.00095832141755777,-6.95032733,41.925,14.581,628,42.653,47.7,246.229,0
39.471,312.621,0.00319876,0.001845384303898937,-6.29506773,36.012,7.482,785,163.488,54.727,51.846,0
91.073,364.223,0.00274557,0.03906438260663199,-3.24254416,39.185,9.374,815,103.832,53.903,205.264,0
121.445,394.595,0.00253424,0.1621673974547236,-1.81912616,46.029,9.146,1053,288.008,60.092,147.097,0
109.559,382.709,0.00261295,0.09543883512879484,-2.34926971,38.505,8.016,764,133.887,51.352,111.655,0
84.426,357.576,0.00279661,0.02770024159518786,-3.58631414,44.143,13.221,842,191.926,53.767,28.043,0
64.193,337.343,0.00296434,0.008949966965653042,-4.71610544,39.131,13.815,387,76.895,65.941,96.567,0
110.426,383.576,0.00260705,0.09931202805350375,-2.30948859,37.614,7.751,1104,221.982,55.168,23.19,0
85.783,358.933,0.00278604,0.02974487634421077,-3.51509839,41.681,8.418,434,102.196,51.69,131.087,0
91.936,365.086,0.00273908,0.04080994067046576,-3.19882958,39.859,2.819,1175,124.112,46.764,124.061,0
159.41,432.56,0.00231182,0.7254610113050534,-0.32094795,50.171,8.623,914,162.469,47.596,153.823,1
134.827,407.977,0.00245112,0.2838740926671972,-1.25922447,42.045,10.94,972,93.998,62.631,239.151,0
46.736,319.886,0.00312611,0.003010227778415129,-5.80573953,42.228,14.587,956,160.232,47.121,56.473,0
150.602,423.752,0.00235987,0.5248650831155028,-0.64461403,47.637,10.153,112,215.76,51.814,225.697,0
161.386,434.536,0.00230131,0.7786931318098126,-0.25013824,41.846,8.921,293,71.626,64.285,133.556,0
160.128,433.278,0.00230799,0.744424528121748,-0.2951438,44.207,6.588,589,43.342,64.089,12.273,0
109.723,382.873,0.00261183,0.09616104199313535,-2.34173097,44.774,11.174,394,51.042,46.579,87.937,0
42.235,315.385,0.00317073,0.002228907170295046,-6.10624387,39.524,12.812,791,250.385,63.83,239.377,0
117.105,390.255,0.00256243,0.1341284442872455,-2.0089574,36.455,3.989,296,41.002,60.931,148.971,0
164.257,437.407,0.0022862,0.8620893423507697,-0.14839637,50.792,8.218,764,210.044,65.124,30.573,1
26.546,299.696,0.00333671,0.0007286855297642989,-7.22426829,41.682,1.384,655,266.778,54.306,203.899,0
58.382,331.532,0.0030163,0.006307119718040165,-5.06607617,36.103,9.937,967,190.687,48.282,82.884,0
148.389,421.539,0.00237226,0.4828443786560998,-0.72806087,38.971,10.263,449,220.901,50.396,222.148,0
146.559,419.709,0.0023826,0.4503499046979762,-0.79773043,45.975,4.147,735,269.247,66.318,56.613,1
115.002,388.152,0.00257631,0.1221544173105571,-2.10246932,40.817,3.865,733,97.342,46.133,97.332,0
95.816,368.966,0.00271028,0.04954778326653848,-3.00481776,44.783,8.14,617,76.836,51.214,207.063,0
59.799,332.949,0.00300346,0.006876741866847186,-4.97961031,43.789,2.602,759,120.303,60.88,243.301,0
69.599,342.749,0.00291759,0.01226284702423668,-4.40118115,43.565,4.909,704,102.822,66.114,8.555,0
142.485,415.635,0.00240596,0.3847990520721463,-0.95503402,45.824,14.232,511,65.525,62.54,198.701,0
66.781,339.931,0.00294177,0.01041932773282977,-4.56409276,39.691,13.342,153,214.388,45.375,247.877,0
130.556,403.706,0.00247705,0.2383798667508902,-1.4338898,46.445,13.505,662,47.696,64.068,204.809,0
79.337,352.487,0.00283698,0.02110447108959874,-3.85827036,36.531,13.322,761,245.589,51.671,5.086,0
105.663,378.813,0.00263982,0.07963671448369568,-2.53028006,41.718,2.796,387,243.131,45.371,44.227,0
125.807,398.957,0.00250654,0.1954414942169302,-1.63249421,42.163,2.139,273,221.964,46.789,55.125,0
125.178,398.328,0.00251049,0.190299847932014,-1.6591543,38.105,5.962,1048,109.752,59.739,9.171,0
132.491,405.641,0.00246523,0.2581276615412172,-1.354301,43.51,14.361,391,55.163,53.522,21.644,0
92.75,365.9,0.00273299,0.04251977393098882,-3.15778604,43.217,13.42,791,76.332,51.912,195.751,0
33.389,306.539,0.00326223,0.001203462582565187,-6.72255239,37.257,12.396,469,76.502,49.508,232.361,0
150.579,423.729,0.00236,0.5244124292467963,-0.64547683,49.161,4.496,228,233.467,58.936,9.73,1
130.685,403.835,0.00247626,0.2396537392502046,-1.42856015,41.43,7.383,517,277.966,57.985,207.208,0
114.991,388.141,0.00257638,0.1220943578076538,-2.10296111,41.695,1.011,420,179.181,65.367,102.154,0
31.2,304.35,0.00328569,0.001027536019646123,-6.88059156,44.23,9.278,1106,134.26,52.971,96.868,0
111.216,384.366,0.00260169,0.1029618473920539,-2.27339677,37.211,6.119,322,140.675,55.224,179.414,0
119.777,392.927,0.002545,0.1508320659065303,-1.89158821,37.923,5.019,679,164.358,45.544,126.448,0
65.151,338.301,0.00295595,0.009470592756046331,-4.65956378,36.756,14.521,1023,107.203,61.427,111.496,0
153.095,426.245,0.00234607,0.5760003871320059,-0.55164695,46.362,11.352,298,137.893,60.448,140.79,0
169.621,442.771,0.0022585,1.038893783829545,0.03815648,48.771,10.069,855,274.688,64.838,74.02,1
75.262,348.412,0.00287017,0.01687763031295301,-4.08176618,42.576,13.789,1133,32.63,56.606,10.077,0
133.031,406.181,0.00246196,0.263889317397651,-1.33222552,44.245,1.919,722,80.406,55.405,185.145,0
135.816,408.966,0.00244519,0.29543723181255,-1.21929888,40.768,10.413,942,51.322,55.952,234.896,0
158.493,431.643,0.00231673,0.7018547747893001,-0.35402877,41.191,10.56,113,216.822,50.806,15.128,0
147.739,420.889,0.00237592,0.471075210680635,-0.75273751,42.285,4.98,449,233.567,48.668,83.869,0
94.042,367.192,0.00272337,0.04536499977781215,-3.0930144,40.663,1.383,298,156.568,52.52,229.644,0
130.939,404.089,0.0024747,0.2421795076691463,-1.41807606,40.897,11.438,795,121.514,63.654,239.223,0
54.157,327.307,0.00305524,0.004852160117550516,-5.32833129,42.642,11.181,927,19.777,54.312,26.247,0
56.264,329.414,0.00303569,0.005534775777903302,-5.19670422,38.206,6.079,924,193.23,55.106,238.331,0
54.916,328.066,0.00304817,0.00508876184355573,-5.28072073,39.152,14.984,627,135.191,47.162,94.269,0
80.87,354.02,0.0028247,0.02292507631009534,-3.77552393,42.872,10.713,107,263.019,58.069,200.278,0
25.189,298.339,0.00335189,0.0006578750171507095,-7.32649559,42.412,12.078,370,131.763,46.851,233.282,0
75.901,349.051,0.00286491,0.01748564789590053,-4.04637485,42.374,4.937,561,162.936,59.646,211.196,0
78.925,352.075,0.0028403,0.02063778510555866,-3.88063165,42.064,2.037,917,267.964,52.852,249.342,0
164.421,437.571,0.00228534,0.8670792641038506,-0.14262488,48.683,1.236,511,178.969,61.111,90.487,1
110.593,383.743,0.00260591,0.1000738700603092,-2.30184667,41.769,8.09,1148,86.548,66.86,62.454,0
58.532,331.682,0.00301494,0.006365336696891587,-5.05688815,44.068,3.182,343,193.302,46.301,244.708,0
77.469,350.619,0.0028521,0.01906164547284673,-3.96007705,40.212,6.464,100,254.171,55.078,17.421,0
26.241,299.391,0.00334011,0.0007121911494581827,-7.24716421,38.222,1.356,906,94.551,65.439,106.847,0
39.324,312.474,0.00320027,0.001826774105611776,-6.30520365,43.079,4.611,305,21.218,48.0,102.479,0
137.053,410.203,0.00243782,0.3104809929343002,-1.16963259,47.277,14.946,1070,38.521,56.79,188.868,0
52.037,325.187,0.00307515,0.004242969021712939,-5.46249201,39.707,11.706,1181,46.166,58.244,198.864,0
58.786,331.936,0.00301263,0.006465023016307515,-5.04134871,37.56,12.974,735,266.04,47.756,248.942,0
138.928,412.078,0.00242673,0.3345667857769524,-1.09491876,42.026,1.971,1179,136.659,45.924,132.525,0
66.491,339.641,0.00294429,0.01024452985040654,-4.58101139,38.045,12.73,176,147.144,58.344,45.139,0
39.05,312.2,0.00320307,0.001792539521701932,-6.32412194,37.973,11.862,112,232.356,59.552,112.974,0
130.634,403.784,0.00247657,0.2391494009451216,-1.43066681,38.22,7.75,734,268.417,52.774,20.402,0
164.95,438.1,0.00228258,0.8833464745897701,-0.12403777,44.918,6.612,1058,208.164,60.034,189.156,0
47.211,320.361,0.00312148,0.003105690351520335,-5.77451925,37.078,9.746,986,159.429,55.668,44.008,0
121.894,395.044,0.00253136,0.1653443487921773,-1.79972502,44.376,13.723,1021,201.881,53.456,142.559,0
70.714,343.864,0.00290813,0.01306969521040646,-4.33745907,44.836,3.183,363,188.381,62.035,192.521,0
71.296,344.446,0.00290321,0.01350950552858247,-4.30436173,44.723,12.766,618,18.398,52.603,130.442,0
148.74,421.89,0.00237029,0.4893060551890699,-0.71476711,43.786,7.015,626,178.214,52.037,39.606,0
109.137,382.287,0.00261584,0.09360252751112373,-2.36869789,41.085,8.742,669,144.621,55.04,114.65,0
43.196,316.346,0.0031611,0.002378308428826994,-6.04136579,44.819,7.449,255,244.553,57.078,227.27,0
139.835,412.985,0.0024214,0.3467952778287844,-1.05902065,38.144,14.739,741,251.763,66.361,38.324,0
108.454,381.604,0.00262052,0.09069680564497444,-2.40023314,44.584,8.342,1197,130.092,59.868,6.697,0
86.716,359.866,0.00277881,0.03122782190631366,-3.46644585,39.806,4.171,994,216.834,55.375,184.39,0
30.126,303.276,0.00329733,0.0009500790533315974,-6.95896536,40.728,7.387,539,164.285,52.243,166.449,0
70.356,343.506,0.00291116,0.01280558813776467,-4.35787363,43.875,10.01,127,90.362,66.024,176.727,0
102.429,375.579,0.00266256,0.06833139689980312,-2.68338593,38.919,9.922,789,104.069,60.473,34.185,0
140.759,413.909,0.00241599,0.3596544835760427,-1.02261148,46.848,7.207,900,89.061,66.342,117.844,0
89.075,362.225,0.00276072,0.0352760638101704,-3.34455062,40.13,14.133,1140,17.862,52.768,173.077,0
36.092,309.242,0.00323371,0.001458289506251186,-6.5304911,42.639,5.891,580,235.928,61.614,156.825,0
106.086,379.236,0.00263688,0.08123189938889003,-2.51044726,44.67,1.743,329,21.969,64.113,225.057,0
163.249,436.399,0.00229148,0.831964792327883,-0.18396516,43.746,9.902,486,259.769,47.159,109.501,0
119.082,392.232,0.00254951,0.1463195102568562,-1.92196262,40.904,4.792,455,210.604,48.788,91.96,0
78.079,351.229,0.00284715,0.0197083524180663,-3.92671275,39.088,11.991,190,286.69,45.626,225.977,0
91.69,364.84,0.00274093,0.04030541534642666,-3.21126944,40.849,2.97,655,247.088,46.495,85.117,0
37.344,310.494,0.00322067,0.001592160189616471,-6.44266358,42.704,5.336,233,151.029,59.375,137.095,0
91.852,365.002,0.00273971,0.04063703422624997,-3.20307546,38.881,8.894,302,189.681,51.443,162.428,0
26.133,299.283,0.00334132,0.0007064325641218723,-7.25528281,44.605,2.862,727,267.446,52.334,232.297,0
88.251,361.401,0.00276701,0.03381171798601773,-3.38694785,38.139,14.734,1091,104.369,66.298,229.994,0
138.604,411.754,0.00242863,0.3302911702202398,-1.10778068,44.549,13.429,674,234.219,47.479,198.027,0
51.984,325.134,0.00307565,0.004228667073610894,-5.46586845,42.527,5.744,1172,68.113,45.096,244.277,0
148.655,421.805,0.00237076,0.487734360678706,-0.71798436,43.26,6.618,1170,161.166,46.975,156.986,0
100.307,373.457,0.00267768,0.0617113358855618,-2.78528764,36.389,6.144,278,106.64,52.979,79.208,0
138.266,411.416,0.00243063,0.3258819921946485,-1.12121995,38.427,4.496,243,144.242,52.396,129.355,0
124.79,397.94,0.00251294,0.1871880278790891,-1.67564167,43.202,7.647,596,123.159,53.516,160.996,0
113.259,386.409,0.00258793,0.1129573567013985,-2.18074491,39.749,13.184,1149,257.966,62.144,222.161,0
168.907,442.057,0.00226215,1.013678412066641,0.01358571,45.885,8.705,598,226.005,61.513,40.335,0
107.195,380.345,0.00262919,0.08554950397226449,-2.45866008,40.113,2.117,1193,45.643,51.665,173.792,0
101.329,374.479,0.00267038,0.06482490191100344,-2.73606546,36.043,1.01,222,119.165,60.896,118.226,0
96.958,370.108,0.00270191,0.05241884508144201,-2.94848911,37.662,7.901,518,289.53,56.074,195.436,0
45.582,318.732,0.00313743,0.002789268167827187,-5.88197602,40.204,10.895,687,278.743,58.489,178.806,0
141.686,414.836,0.00241059,0.3729738102298617,-0.98624708,43.561,2.558,448,183.804,64.667,245.421,0
86.225,359.375,0.00278261,0.03043937694855843,-3.49201821,36.54,1.276,1132,287.973,45.577,143.009,0
45.147,318.297,0.00314172,0.00270986404894285,-5.91085681,37.281,6.278,877,129.207,48.73,19.116,0
107.12,380.27,0.00262971,0.08525122079110319,-2.46215284,41.421,5.181,567,50.84,55.312,12.587,0
150.919,424.069,0.00235811,0.5311387197206552,-0.63273205,42.697,11.814,605,194.318,64.708,203.503,0
50.864,324.014,0.00308629,0.003936442743392064,-5.53747782,41.307,7.911,433,108.265,53.203,160.32,0
129.972,403.122,0.00248064,0.2326871353313487,-1.45806049,42.928,11.687,604,23.293,45.365,56.662,0
130.687,403.837,0.00247625,0.2396735362822544,-1.42847755,44.899,10.419,243,119.992,46.34,92.859,0
145.373,418.523,0.00238935,0.4303279117461858,-0.84320778,47.549,13.691,852,298.606,60.282,123.352,0
88.051,361.201,0.00276854,0.03346458333615499,-3.39726761,38.192,5.645,1162,247.947,50.408,218.083,0
157.969,431.119,0.00231955,0.6886684833173823,-0.37299528,42.366,13.702,723,236.886,60.672,120.762,0
75.915,349.065,0.0028648,0.0174991860873312,-4.04560091,35.357,14.785,493,60.139,52.184,62.837,0
98.199,371.349,0.00269288,0.05570584814708523,-2.88767014,38.635,5.379,401,246.084,50.844,78.614,0
77.439,350.589,0.00285234,0.01903033648661215,-3.96172092,41.11,12.879,413,66.419,64.501,224.083,0
167.372,440.522,0.00227003,0.9612625619454185,-0.03950769,42.731,13.978,1110,104.295,58.916,76.073,0
35.526,308.676,0.00323964,0.001401195153590908,-6.57042973,38.85,10.971,1078,153.257,57.434,191.739,0
67.9,341.05,0.00293212,0.01111922260372341,-4.4990799,36.095,3.845,861,295.172,54.008,39.139,0
138.039,411.189,0.00243197,0.3229498810911845,-1.13025813,47.749,9.214,969,57.336,45.779,105.273,0
76.438,349.588,0.00286051,0.01801171505056761,-4.0167329,44.669,10.999,616,23.168,46.77,241.348,0
85.875,359.025,0.00278532,0.02988825501068709,-3.51028968,42.624,11.79,1165,221.082,63.739,68.178,0
120.054,393.204,0.00254321,0.1526645769233421,-1.87951207,45.722,8.891,830,298.564,59.524,41.535,0
148.436,421.586,0.002372,0.4837052653159202,-0.72627951,41.155,14.985,680,255.912,58.063,206.298,0
151.379,424.529,0.00235555,0.5403589649349894,-0.61552161,44.727,2.515,177,169.403,49.356,187.823,0
134.194,407.344,0.00245493,0.2766837215273096,-1.28488022,46.135,10.756,724,17.436,50.601,217.842,0
82.883,356.033,0.00280873,0.02552872932662042,-3.66795082,36.854,13.464,370,268.253,60.331,22.464,0
105.191,378.341,0.00264312,0.07788961723550349,-2.55246262,44.294,11.073,1087,99.293,45.235,42.19,0
74.257,347.407,0.00287847,0.01595964374521962,-4.13769201,36.713,11.034,802,108.887,45.586,54.392,0
123.86,397.01,0.00251883,0.1799112592272117,-1.71529155,45.013,2.242,206,137.846,58.115,198.593,0
115.51,388.66,0.00257294,0.1249567115605189,-2.07978791,43.102,12.831,580,217.233,45.437,78.403,0
164.403,437.553,0.00228544,0.8665303648821239,-0.14325813,46.268,5.317,1127,159.062,59.708,189.435,0
114.352,387.502,0.00258063,0.1186499716795476,-2.13157753,41.484,5.256,156,43.279,52.798,37.326,0
115.673,388.823,0.00257186,0.1258678449565636,-2.07252277,45.843,5.057,1068,255.27,53.847,248.727,0
54.317,327.467,0.00305374,0.004901193910494757,-5.31827645,35.114,9.431,679,127.285,65.533,60.391,0
81.375,354.525,0.00282068,0.02355487802285747,-3.74842235,41.182,1.853,963,171.5,57.189,69.275,0
102.099,375.249,0.0026649,0.06726216679200533,-2.69915736,42.431,7.694,665,36.332,60.741,179.122,0
160.51,433.66,0.00230595,0.7546886786914248,-0.28144996,43.025,14.181,853,133.436,49.413,114.154,0
128.802,401.952,0.00248786,0.2216410780571565,-1.50669597,37.106,5.634,353,137.354,61.577,243.007,0
101.638,374.788,0.00266818,0.06579337899722884,-2.72123607,40.524,2.801,533,53.648,54.41,86.792,0
81.804,354.954,0.00281727,0.0241020110997129,-3.72545999,43.201,13.38,979,111.399,55.846,85.898,0
29.328,302.478,0.00330603,0.0008960101546873743,-7.01755881,37.087,4.572,1187,200.403,47.372,16.651,0
72.85,346.0,0.00289017,0.01474967877973562,-4.21653397,41.173,7.873,111,81.956,58.512,232.619,0
67.695,340.845,0.00293388,0.01098792569262022,-4.51095827,42.01,4.374,408,252.111,55.602,151.182,0
124.302,397.452,0.00251603,0.1833379581806107,-1.69642406,39.659,12.332,816,118.569,55.005,213.16,0
62.347,335.497,0.00298065,0.008018788664249852,-4.82596791,36.017,11.032,363,119.799,52.991,120.701,0
67.516,340.666,0.00293543,0.01087442246081627,-4.52134181,41.124,8.139,1027,260.394,60.354,54.302,0
169.548,442.698,0.00225888,1.036290984499017,0.03564798,47.273,7.399,838,119.144,62.344,30.888,1
130.54,403.69,0.00247715,0.2382222832372727,-1.43455108,47.116,8.143,626,296.137,60.91,233.56,0
65.336,338.486,0.00295433,0.009574213815384421,-4.64868186,38.639,5.185,902,297.898,64.55,7.789,0
135.009,408.159,0.00245003,0.2859716298731385,-1.25186267,41.469,6.325,192,200.104,51.047,204.897,0
67.453,340.603,0.00293597,0.01083472583424891,-4.52499895,44.962,7.011,288,157.962,52.749,43.244,0
135.586,408.736,0.00244657,0.2927118330447233,-1.22856666,46.292,6.889,749,173.493,62.379,113.906,0
67.04,340.19,0.00293953,0.01057770217226429,-4.54900706,43.943,12.587,163,131.017,64.405,5.332,0
57.887,331.037,0.00302081,0.006118393535101823,-5.09645571,37.857,7.04,607,171.256,63.658,209.288,0
169.233,442.383,0.00226048,1.025124566635204,0.02481413,51.63,14.479,163,76.957,50.024,69.062,0
64.641,337.791,0.00296041,0.009190138020980402,-4.68962432,42.418,10.784,1037,182.411,45.097,228.207,0
131.641,404.791,0.00247041,0.2492824271587595,-1.38916878,42.81,10.283,596,177.732,46.997,52.779,0
98.013,371.163,0.00269423,0.05520179941821567,-2.89675973,38.369,13.003,683,118.254,49.367,84.629,0
64.198,337.348,0.0029643,0.008952615977278755,-4.7158095,37.648,1.567,1013,173.254,60.7,9.871,0
96.567,369.717,0.00270477,0.05141960085159825,-2.96773584,37.868,8.193,1128,113.17,53.533,66.79,0
64.444,337.594,0.00296214,0.00908382187831698,-4.70126026,40.473,2.295,322,223.025,56.587,201.669,0
69.684,342.834,0.00291686,0.01232274147736642,-4.39630882,39.63,12.614,311,24.171,49.414,198.992,0
116.192,389.342,0.00256844,0.1288082081611992,-2.04943074,37.072,6.982,277,221.636,48.591,163.819,0
115.492,388.642,0.00257306,0.1248564542068062,-2.08059057,40.797,9.661,158,11.053,63.428,183.762,0
98.771,371.921,0.00268874,0.0572816930670422,-2.8597742,38.635,8.159,107,33.582,46.9,227.014,0
61.935,335.085,0.00298432,0.007823268691466724,-4.85065282,44.825,9.036,694,23.756,63.909,7.664,0
59.438,332.588,0.00300672,0.006727385356639018,-5.00156872,40.117,4.359,1137,164.648,64.76,230.794,0
49.286,322.436,0.00310139,0.003555660158855408,-5.63921453,44.373,12.908,211,97.96,56.593,103.937,0
50.987,324.137,0.00308512,0.003967617907677171,-5.52958939,41.709,1.466,1089,115.419,45.008,62.454,0
39.596,312.746,0.00319748,0.001861344426855545,-6.28645624,41.026,6.004,879,174.437,63.887,50.884,0
158.001,431.151,0.00231937,0.6894675140003443,-0.3718357,42.125,8.679,447,69.207,65.157,98.89,0
155.918,429.068,0.00233063,0.6391104168328555,-0.44767804,45.501,13.553,419,295.059,45.186,153.537,0
168.55,441.7,0.00226398,1.00127134049191,0.00127053,48.132,11.263,421,63.291,58.129,22.909,0
46.67,319.82,0.00312676,0.002997175773817806,-5.81008484,44.36,14.51,172,83.254,51.353,139.27,0
100.477,373.627,0.00267647,0.06221984204274304,-2.77708133,39.68,9.26,498,23.677,61.875,55.398,0
81.006,354.156,0.00282361,0.02309318602107248,-3.76821768,42.106,5.461,1012,192.41,56.228,15.416,0
125.292,398.442,0.00250978,0.1912227728273283,-1.65431618,40.102,13.577,1152,14.971,57.232,120.354,0
121.745,394.895,0.00253232,0.1642840450576015,-1.80615837,37.892,10.055,743,240.243,46.432,90.41,0
99.948,373.098,0.00268026,0.06064961374558915,-2.80264201,45.213,9.872,303,135.265,59.416,219.707,0
110.689,383.839,0.00260526,0.1005141551557216,-2.29745671,45.938,13.436,820,107.68,56.901,70.91,0
165.056,438.206,0.00228203,0.8866378029472468,-0.12031872,41.803,2.834,829,226.442,64.56,241.79,0
55.283,328.433,0.00304476,0.005206859031862898,-5.25777848,39.912,14.486,1066,84.29,53.879,241.136,0
50.011,323.161,0.00309443,0.003726264569802577,-5.592349,42.883,10.387,770,46.802,65.779,92.566,0
52.922,326.072,0.00306681,0.004488332096677087,-5.40627412,41.992,12.323,974,159.792,59.623,168.948,0
132.333,405.483,0.00246619,0.256462904320647,-1.36077125,40.746,10.995,841,169.905,61.143,187.236,0
156.768,429.918,0.00232602,0.6592577788028272,-0.41664065,46.447,13.561,166,163.938,52.596,121.348,0
86.821,359.971,0.002778,0.03139877884803815,-3.46098628,37.302,10.694,426,149.44,46.011,249.588,0
119.206,392.356,0.00254871,0.1471157752925143,-1.91653542,39.669,2.069,703,178.713,64.027,241.269,0
112.32,385.47,0.00259424,0.1082613110441109,-2.22320743,43.716,1.937,575,99.927,58.779,167.401,0
107.624,380.774,0.00262623,0.0872735448587089,-2.4387079,42.424,12.6,810,151.7,50.752,243.135,0
130.234,403.384,0.00247903,0.2352260914433346,-1.44720814,40.856,9.694,787,225.498,53.166,10.663,0
129.714,402.864,0.00248223,0.2302105481530108,-1.46876096,39.784,3.621,444,179.004,60.953,54.37,0
153.973,427.123,0.00234125,0.5950179909990425,-0.51916364,41.211,2.604,300,40.182,65.116,106.113,0
76.638,349.788,0.00285887,0.01821123947299301,-4.00571632,38.634,9.346,855,90.27,51.091,93.525,0
130.997,404.147,0.00247435,0.2427595324630287,-1.4156839,39.367,1.367,334,139.333,44.949,43.018,0
83.71,356.86,0.00280222,0.0266728705988095,-3.62410831,36.808,14.449,211,152.162,50.996,239.884,0
92.185,365.335,0.00273721,0.04132634543146137,-3.18625508,42.726,6.993,946,131.431,55.982,249.505,0
165.984,439.134,0.00227721,0.9159109517594141,-0.08783613,50.193,5.909,985,71.567,58.397,249.738,1
75.761,348.911,0.00286606,0.01735078143432972,-4.05411773,44.448,14.05,852,208.936,57.549,53.213,0
118.842,391.992,0.00255107,0.1447891623637121,-1.93247665,37.34,7.299,871,125.619,48.718,144.239,0
112.489,385.639,0.0025931,0.1090935161028675,-2.21554982,41.776,12.918,669,275.76,46.105,186.464,0
63.646,336.796,0.00296916,0.00866438852998468,-4.74853393,35.596,14.686,461,171.277,49.971,112.865,0
127.106,400.256,0.0024984,0.2064490885432778,-1.57770144,41.197,13.453,732,164.988,65.812,209.295,0
166.146,439.296,0.00227637,0.9211063735016203,-0.08217975,47.98,12.454,581,295.084,65.633,91.722,0
74.521,347.671,0.00287628,0.01619634410502946,-4.12296973,38.072,10.976,996,263.492,60.073,152.261,0
69.94,343.09,0.00291469,0.01250472018354403,-4.38164909,43.366,14.196,359,207.784,49.662,60.259,0
57.409,330.559,0.00302518,0.005940997288920708,-5.12587827,36.087,11.624,100,107.308,62.258,140.8,0
139.713,412.863,0.00242211,0.3451279359421543,-1.0638401,42.218,8.233,225,28.438,66.806,186.228,0
84.324,357.474,0.00279741,0.02755175669024723,-3.59168898,44.816,11.123,322,169.645,46.583,100.079,0
133.296,406.446,0.00246035,0.266757938035363,-1.32141363,39.738,4.449,534,116.17,53.0,249.92,0
115.483,388.633,0.00257312,0.124806352219182,-2.08099193,42.492,3.985,459,80.874,46.442,147.65,0
137.233,410.383,0.00243675,0.3127251962649878,-1.16243044,45.628,7.908,1032,245.977,56.987,229.185,0
167.007,440.157,0.00227192,0.949151358040389,-0.052187,47.073,11.398,335,280.714,57.948,210.299,0
154.305,427.455,0.00233943,0.6023507128007056,-0.50691542,48.464,14.461,247,29.104,54.597,89.06,0
131.367,404.517,0.00247208,0.2464885490860444,-1.40043974,44.652,13.938,629,40.75,45.756,15.215,0
58.997,332.147,0.00301072,0.006548901009110502,-5.02845803,44.453,6.296,542,57.574,65.517,95.203,0
142.149,415.299,0.0024079,0.3797867836771909,-0.96814528,41.574,1.993,115,47.91,53.224,46.613,0
83.816,356.966,0.00280139,0.02682278609923676,-3.61850353,40.92,4.741,484,112.247,58.714,159.546,0
127.161,400.311,0.00249806,0.2069269703011541,-1.57538935,40.473,11.388,344,231.713,60.877,196.848,0
