Temperature (C),Temperature (K),1/T (1/K),Rate Constant k (1/s),ln(k),Conversion (%),Pressure (bar),Agitation RPM,Residence Time (min),Heat Duty (kJ/mol),Cooling Load (kW),Scale-Up Success
60.449,333.599,0.00299761,0.0008100976070432534,-7.11835582,42.092,14.348,294,68.044,59.828,106.368,0
215.911,489.061,0.00204473,1.96441600029651,0.675195,52.402,1.864,588,284.307,73.083,216.32,1
62.163,335.313,0.00298229,0.0009182584054215803,-6.99303172,41.093,5.831,595,148.794,65.412,215.981,0
214.922,488.072,0.00204888,1.898960857019042,0.64130682,52.893,10.258,748,62.383,68.82,217.497,1
153.652,426.802,0.00234301,0.1712954745852001,-1.76436529,43.579,4.896,281,292.167,65.899,197.478,0
136.453,409.603,0.00244139,0.07661016719615751,-2.56902548,37.808,9.955,951,171.88,74.094,117.465,0
132.534,405.684,0.00246497,0.06317027334392897,-2.76192145,45.609,1.378,449,111.194,58.823,111.457,1
94.133,367.283,0.0027227,0.007674634346181191,-4.86983463,37.442,9.871,368,45.716,66.065,180.074,0
205.635,478.785,0.00208862,1.371982830484543,0.31625702,50.096,9.113,928,161.654,75.073,192.293,1
137.89,411.04,0.00243285,0.08214929981909329,-2.49921696,43.469,14.974,1020,223.037,76.993,206.449,0
183.548,456.698,0.00218963,0.6005517661411159,-0.50990644,42.533,9.337,162,38.825,79.396,127.574,0
201.198,474.348,0.00210816,1.169371710260167,0.1564666,49.293,6.688,776,154.307,65.891,157.913,1
108.752,381.902,0.00261847,0.01799979929653644,-4.01739467,37.663,4.833,966,135.622,71.551,99.018,0
90.028,363.178,0.00275347,0.00596682963067327,-5.12153954,43.181,6.436,337,76.528,71.683,25.187,0
207.094,480.244,0.00208227,1.445066214898999,0.36815514,45.482,2.826,299,157.812,80.373,200.024,0
122.358,395.508,0.00252839,0.03760413495246306,-3.28064126,44.648,3.288,1015,109.363,60.064,26.274,0
119.857,393.007,0.00254448,0.03296721794274281,-3.41224161,41.661,12.229,546,163.033,68.061,184.585,0
151.059,424.209,0.00235733,0.1523610023492336,-1.88150256,40.111,11.057,602,25.778,70.176,217.005,0
185.022,458.172,0.00218259,0.6361690064525904,-0.45229102,41.646,2.434,355,137.993,70.758,41.891,0
117.948,391.098,0.0025569,0.02978280346297453,-3.51382412,41.049,14.937,1115,123.244,78.82,195.956,0
202.316,475.466,0.0021032,1.217756677603846,0.19701038,49.197,4.749,840,100.231,67.203,239.092,1
173.655,446.805,0.00223811,0.4039598325764143,-0.90643983,40.466,2.493,574,36.591,70.205,60.277,0
109.605,382.755,0.00261264,0.0188797291453102,-3.96966646,43.409,8.796,1124,216.933,70.047,153.617,0
200.919,474.069,0.0021094,1.157565367641294,0.14631898,45.51,14.693,835,162.839,55.251,99.255,0
61.788,334.938,0.00298563,0.0008935204643747148,-7.02034132,39.746,10.421,1092,53.285,76.755,177.046,0
101.604,374.754,0.00266842,0.01196358001379737,-4.42588824,41.849,5.956,828,214.647,77.239,119.802,0
100.486,373.636,0.0026764,0.0112072640681657,-4.49119313,38.229,4.722,946,252.952,62.541,85.474,0
124.902,398.052,0.00251223,0.04291753023571877,-3.14847491,42.408,9.094,875,172.094,81.582,158.411,0
85.568,358.718,0.00278771,0.004509624049053239,-5.40154149,36.705,9.869,498,249.814,71.161,134.115,0
179.0,452.15,0.00221166,0.5015532890446603,-0.69004542,43.289,7.376,761,111.455,74.927,102.882,0
198.529,471.679,0.00212009,1.060668534891654,0.0588994,50.115,2.81,562,177.353,81.238,207.298,1
118.311,391.461,0.00255453,0.03036599982584675,-3.49443172,38.791,2.238,470,157.398,76.437,134.132,0
190.806,463.956,0.00215538,0.7947370527630117,-0.22974397,47.732,11.436,117,115.589,62.635,137.122,0
120.04,393.19,0.0025433,0.03328809194483304,-3.40255555,37.436,4.639,759,219.224,60.468,48.739,0
98.676,371.826,0.00268943,0.01007445915668593,-4.59775185,37.715,11.639,1001,276.451,68.436,233.65,0
64.995,338.145,0.00295731,0.001126380778693394,-6.78874564,37.919,1.799,461,55.281,73.36,130.405,0
181.79,454.94,0.00219809,0.5603963559135412,-0.57911097,43.456,1.483,1019,163.19,55.711,201.624,0
111.089,384.239,0.00260255,0.02050397058774769,-3.88713672,36.638,13.518,1110,294.061,61.829,121.612,0
41.316,314.466,0.00317999,0.0001822624614030327,-8.61006281,44.322,9.909,1040,166.868,61.345,20.588,0
136.099,409.249,0.0024435,0.07529829186773866,-2.58629783,36.276,8.606,604,149.795,54.643,228.373,0
111.338,384.488,0.00260086,0.02078857972573859,-3.87335149,41.456,11.809,407,86.183,62.4,223.933,0
108.547,381.697,0.00261988,0.01779394759872996,-4.0288969,45.132,13.256,391,26.059,55.628,249.655,0
46.742,319.892,0.00312606,0.0002833302869294558,-8.16889725,38.508,11.162,834,216.147,79.818,69.579,0
82.628,355.778,0.00281074,0.003735192833456817,-5.58995583,39.556,8.61,986,12.128,73.016,210.777,0
54.524,327.674,0.00305181,0.0005200013858158257,-7.56167908,41.91,3.381,773,115.235,64.514,10.903,0
99.693,372.843,0.00268209,0.0106974331263906,-4.53775146,41.35,12.425,478,35.541,57.361,22.31,0
89.768,362.918,0.00275544,0.005871332774125629,-5.13767362,40.706,12.561,644,233.56,60.071,130.059,0
68.054,341.204,0.0029308,0.001399143928834274,-6.57189471,36.335,7.456,832,245.72,56.314,75.235,0
111.601,384.751,0.00259908,0.02109307339072764,-3.85881057,37.556,1.538,1020,240.267,56.877,154.345,0
80.96,354.11,0.00282398,0.003351848929727424,-5.69824317,38.185,6.458,1012,38.361,79.725,17.244,0
181.404,454.554,0.00219996,0.5519059006576744,-0.59437772,41.07,5.181,683,147.768,79.515,248.978,0
197.481,470.631,0.00212481,1.02049361024161,0.02028644,44.262,12.993,1138,226.658,63.441,199.92,0
152.963,426.113,0.0023468,0.1660690871306162,-1.79535139,42.056,4.267,486,56.804,74.572,208.302,0
93.703,366.853,0.00272589,0.007476902563502516,-4.89593667,40.791,7.673,639,295.807,62.924,198.373,0
77.961,351.111,0.0028481,0.002751724261363121,-5.89552756,41.429,6.243,513,279.683,65.62,159.21,0
158.723,431.873,0.0023155,0.2145202688009101,-1.53935105,45.42,10.467,302,191.519,77.822,190.359,0
148.208,421.358,0.00237328,0.1337264694851547,-2.01195884,40.921,5.519,509,254.093,74.876,238.192,0
215.053,488.203,0.00204833,1.907518982647597,0.64580344,50.328,11.575,567,59.341,76.052,43.039,1
92.255,365.405,0.00273669,0.006844666678105617,-4.98428552,35.426,9.54,1196,231.588,68.065,224.542,0
129.235,402.385,0.00248518,0.0535460452168053,-2.92721334,41.511,5.184,339,95.083,73.979,211.575,0
176.827,449.977,0.00222234,0.4595994105353421,-0.77740002,40.566,2.217,359,174.541,78.071,32.829,0
175.697,448.847,0.00222793,0.4390419564528754,-0.8231603,39.451,3.505,1160,60.422,76.6,176.628,0
159.225,432.375,0.00231281,0.2192893827436319,-1.51736304,46.247,10.669,553,17.466,54.592,207.726,0
43.218,316.368,0.00316088,0.0002131111890446077,-8.45369651,40.491,4.736,175,218.178,71.07,42.559,0
121.563,394.713,0.00253349,0.03607004144165929,-3.32229264,43.955,6.461,960,163.337,76.676,225.053,0
62.022,335.172,0.00298354,0.0009088841129152781,-7.00329296,40.746,5.975,309,295.069,55.951,201.272,0
169.376,442.526,0.00225975,0.3384278510056663,-1.08344435,38.252,4.584,107,276.088,79.196,69.534,0
206.581,479.731,0.0020845,1.418986934688365,0.34994319,51.56,9.928,443,232.072,57.75,61.149,1
41.317,314.467,0.00317998,0.0001822775366803369,-8.60998011,39.0,4.654,558,129.064,77.337,107.043,0
106.743,379.893,0.00263232,0.01607239917344511,-4.13065182,44.439,3.283,275,93.511,73.091,242.965,0
211.843,484.993,0.00206189,1.707311069185833,0.53491966,50.56,14.565,377,260.965,71.14,204.483,0
213.325,486.475,0.0020556,1.797316234900273,0.58629457,52.695,12.589,467,239.166,77.172,92.412,1
59.381,332.531,0.00300724,0.0007487547590618289,-7.19709905,36.291,7.269,705,119.04,62.245,10.166,0
179.1,452.25,0.00221117,0.5035634169775763,-0.68604562,44.706,9.556,487,64.303,64.911,74.921,0
144.14,417.29,0.00239641,0.1106714794600534,-2.20118911,41.182,4.918,674,215.58,60.068,165.192,0
50.858,324.008,0.00308634,0.0003920591239037631,-7.8440979,39.962,14.311,265,181.711,65.052,56.859,0
130.092,403.242,0.0024799,0.05590986221389547,-2.88401449,41.141,10.653,545,218.494,70.367,117.394,0
54.0,327.15,0.0030567,0.0004996219019739581,-7.60165894,39.67,2.232,256,278.373,59.847,143.07,0
162.557,435.707,0.00229512,0.2534210523457014,-1.37270294,42.634,5.673,682,244.687,67.788,193.427,0
119.852,393.002,0.00254452,0.03295849026592309,-3.41250638,45.228,5.257,717,130.697,65.027,9.864,0
121.538,394.688,0.00253365,0.03602273010561243,-3.32360515,37.86,14.961,1174,70.339,65.087,97.206,0
59.825,332.975,0.00300323,0.0007737190364946315,-7.16430175,38.908,13.116,730,205.96,55.031,58.384,0
79.559,352.709,0.0028352,0.003058018435705901,-5.78998814,38.972,1.296,918,194.692,77.387,13.522,0
142.176,415.326,0.00240775,0.1008748209975712,-2.29387493,36.666,9.062,760,32.396,77.57,193.726,0
74.662,347.812,0.00287512,0.002206215562846523,-6.11647665,41.207,2.974,581,82.205,62.404,170.288,0
199.798,472.948,0.0021144,1.111183789077965,0.10542592,47.408,8.278,1043,229.668,68.668,15.83,1
150.449,423.599,0.00236072,0.1481889221068907,-1.90926732,40.955,3.464,1024,259.031,80.122,6.495,0
218.605,491.755,0.00203353,2.152895789605161,0.76681381,56.419,12.437,108,33.663,76.213,246.657,1
51.964,325.114,0.00307584,0.0004272147597397356,-7.75822372,43.018,4.727,261,172.58,75.541,207.686,0
219.399,492.549,0.00203025,2.211398936758651,0.79362532,50.394,12.967,1131,77.546,79.331,74.515,1
110.217,383.367,0.00260847,0.0195348764933492,-3.93555387,43.809,6.798,1198,82.3,58.373,91.019,0
174.701,447.851,0.00223289,0.4216053430192853,-0.86368561,40.737,10.482,436,112.654,61.957,147.978,0
83.013,356.163,0.0028077,0.003829176440595644,-5.56510553,39.185,4.947,909,203.524,77.06,16.852,0
135.983,409.133,0.00244419,0.0748728306156942,-2.5919642,37.83,3.96,468,33.686,77.569,18.789,0
53.006,326.156,0.00306602,0.0004629684844468976,-7.67785157,44.42,14.424,263,181.314,80.403,95.02,0
134.867,408.017,0.00245088,0.07088877599351431,-2.64664317,38.929,3.532,982,226.151,68.76,224.511,0
98.941,372.091,0.00268751,0.01023352752956016,-4.58208594,42.264,9.428,1134,291.071,79.886,134.618,0
181.402,454.552,0.00219997,0.55186220807896,-0.59445689,49.207,14.234,1187,138.835,78.642,172.568,0
117.65,390.8,0.00255885,0.02931162832263396,-3.52977097,44.533,2.066,238,125.819,61.307,146.138,0
169.725,442.875,0.00225797,0.3433930539223266,-1.06887956,45.657,6.886,188,193.278,74.057,228.791,0
71.561,344.711,0.00290098,0.001785564326224184,-6.32802076,39.884,7.657,478,185.345,63.237,45.376,0
116.149,389.299,0.00256872,0.02703926897629761,-3.61046506,35.828,6.196,583,233.043,74.712,142.31,0
152.519,425.669,0.00234924,0.1627772858529218,-1.81537236,45.436,14.38,402,118.649,60.902,51.975,0
94.101,367.251,0.00272293,0.007659757136937778,-4.871775,35.826,9.923,662,65.711,65.57,212.537,0
97.874,371.024,0.00269524,0.009606649422700739,-4.64529977,35.333,12.115,309,180.723,66.521,159.612,0
94.165,367.315,0.00272246,0.007689537851052876,-4.86789459,40.338,4.533,113,276.669,81.171,181.64,0
187.097,460.247,0.00217275,0.6894857464031388,-0.37180925,48.201,10.984,1166,220.715,64.689,220.537,0
208.592,481.742,0.0020758,1.523657157609718,0.42111347,50.027,4.781,1017,130.547,75.032,60.845,1
177.76,450.91,0.00221774,0.4772139893813255,-0.73979027,48.249,11.141,319,142.601,79.057,153.782,0
104.382,377.532,0.00264878,0.0140477422861245,-4.26529359,41.527,10.204,1018,255.821,81.369,231.941,0
146.753,419.903,0.0023815,0.12502774811667,-2.07921958,37.239,13.904,702,119.826,67.951,107.354,0
106.988,380.138,0.00263062,0.01629697329851947,-4.11677588,44.664,14.987,414,121.621,80.066,177.637,0
145.323,418.473,0.00238964,0.1169767153782187,-2.14578038,38.472,5.732,491,11.266,79.974,182.548,0
91.318,364.468,0.00274373,0.006461911419655239,-5.04183012,43.53,14.927,198,219.968,79.208,147.699,0
112.507,385.657,0.00259298,0.02217320177738895,-3.80887085,44.393,4.34,1007,186.752,67.72,249.661,0
192.658,465.808,0.00214681,0.8524387175704798,-0.15965396,45.188,14.005,710,199.705,54.541,150.36,0
182.443,455.593,0.00219494,0.5750243130218197,-0.55334296,44.941,11.675,568,89.169,74.194,190.633,0
210.991,484.141,0.00206551,1.657386387587834,0.5052419,51.164,6.306,707,40.118,55.911,158.891,1
83.357,356.507,0.00280499,0.003914972312910847,-5.54294702,38.401,3.333,268,31.362,69.507,163.255,0
88.536,361.686,0.00276483,0.005437479201561146,-5.21443971,42.947,14.148,157,204.457,64.964,110.836,0
129.766,402.916,0.00248191,0.05499981085762424,-2.90042553,39.69,10.257,963,83.985,74.626,159.587,0
111.495,384.645,0.0025998,0.02096986698170514,-3.86466878,43.585,13.765,321,244.315,57.832,212.313,0
165.357,438.507,0.00228047,0.2856923523219423,-1.25283974,39.525,10.897,901,59.998,55.081,80.153,0
179.468,452.618,0.00220937,0.5110225325759182,-0.67134159,40.874,5.48,506,183.61,60.252,23.795,0
205.358,478.508,0.00208983,1.358482263223279,0.30636809,50.283,6.731,337,156.387,66.393,16.699,1
144.002,417.152,0.00239721,0.1099562026310026,-2.20767315,38.63,6.086,783,233.604,78.691,165.694,0
113.652,386.802,0.0025853,0.02360983684543159,-3.74609184,36.726,4.365,901,207.451,75.24,156.918,0
196.243,469.393,0.00213041,0.9747745134407482,-0.0255491,48.671,1.266,101,53.734,74.273,66.019,1
64.367,337.517,0.00296281,0.001076811899021035,-6.83375055,35.252,14.784,732,252.645,56.828,119.181,0
87.985,361.135,0.00276905,0.005253072685693117,-5.2489421,39.187,11.697,570,237.449,63.265,243.933,0
69.663,342.813,0.00291704,0.001565755735182936,-6.45938667,39.96,12.304,279,164.345,57.95,213.584,0
177.695,450.845,0.00221806,0.4759676378714564,-0.74240541,39.86,13.067,643,108.84,80.708,153.153,0
70.275,343.425,0.00291184,0.001633762210174029,-6.41686982,43.822,5.676,862,117.842,66.94,77.536,0
202.55,475.7,0.00210217,1.228104796293505,0.20547217,48.216,11.242,546,183.171,66.1,199.841,0
175.173,448.323,0.00223053,0.4297900710900489,-0.8444584,43.037,12.316,249,15.906,61.618,222.317,0
73.551,346.701,0.00288433,0.00204607519848972,-6.19183186,43.374,13.393,975,35.06,63.882,59.173,0
197.203,470.353,0.00212606,1.010065130946257,0.01001481,50.801,8.572,1187,150.603,61.596,139.88,1
65.695,338.845,0.0029512,0.001184093789071421,-6.73877753,42.454,11.714,629,190.333,76.047,244.823,0
145.18,418.33,0.00239046,0.1161977862886161,-2.15246149,44.374,8.924,824,155.839,64.649,161.414,0
134.536,407.686,0.00245287,0.06974439400312024,-2.66291823,38.83,14.919,614,115.02,63.084,126.798,0
137.003,410.153,0.00243811,0.0786892240769046,-2.54224906,44.201,10.54,691,75.252,59.518,213.589,0
73.755,346.905,0.00288263,0.002074657744754607,-6.17795908,41.887,5.494,979,106.808,69.944,112.163,0
41.369,314.519,0.00317946,0.0001830630390805902,-8.60567999,44.616,4.293,527,61.974,62.433,232.343,0
102.211,375.361,0.0026641,0.01239335357830857,-4.39059495,38.83,14.793,167,181.867,72.15,90.608,0
163.186,436.336,0.00229181,0.2603723515636779,-1.34564255,39.865,1.943,1191,187.516,76.678,10.566,0
47.038,320.188,0.00312317,0.0002901069808894431,-8.1452608,40.898,9.613,1030,197.116,55.725,221.055,0
76.863,350.013,0.00285704,0.002557811679626236,-5.9686032,40.108,6.559,193,18.186,57.901,47.725,0
197.803,470.953,0.00212335,1.032691640226264,0.03216864,47.183,14.996,343,292.885,72.893,106.09,0
108.216,381.366,0.00262215,0.01746607416372759,-4.0474949,36.313,12.411,804,61.805,70.737,240.957,0
181.29,454.44,0.00220051,0.5494203251718103,-0.59889151,47.239,11.351,745,177.724,55.73,131.576,0
90.301,363.451,0.0027514,0.006068622698732835,-5.1046236,38.009,7.938,575,249.422,77.175,63.867,0
113.751,386.901,0.00258464,0.02373792646527584,-3.74068124,44.576,6.598,991,21.916,70.808,38.38,0
195.133,468.283,0.00213546,0.9353339445863214,-0.06685165,42.784,8.474,323,129.591,68.177,222.152,0
161.875,435.025,0.00229872,0.246071811764807,-1.40213187,38.192,1.559,138,257.071,67.3,204.938,0
63.49,336.64,0.00297053,0.001010933880109681,-6.89688074,39.531,7.36,430,231.728,78.934,82.122,0
49.893,323.043,0.00309556,0.0003635823866450648,-7.91950464,40.495,3.217,562,142.25,59.796,72.171,0
137.505,410.655,0.00243513,0.08063099953788301,-2.51787209,45.647,4.024,598,99.333,72.87,222.343,0
63.183,336.333,0.00297324,0.0009887612070250094,-6.9190577,44.503,8.939,1063,102.212,62.151,172.543,0
110.496,383.646,0.00260657,0.01984032767257358,-3.92003866,43.241,2.925,352,137.013,64.719,32.476,0
120.472,393.622,0.00254051,0.034056791374353,-3.37972581,44.661,5.967,1185,175.462,78.356,111.201,0
91.135,364.285,0.0027451,0.006389473722742988,-5.05310337,38.989,5.32,537,228.207,60.717,43.069,0
81.326,354.476,0.00282107,0.003432745152007588,-5.674395,41.825,3.667,498,118.602,54.664,128.078,0
126.065,399.215,0.00250492,0.04556499260635642,-3.08861556,43.685,8.649,289,26.244,72.763,198.646,0
219.326,492.476,0.00203056,2.205962429729326,0.79116389,50.52,14.172,154,145.792,58.49,134.627,0
41.764,314.914,0.00317547,0.0001891326375211065,-8.573062,35.952,6.553,671,298.663,72.798,147.565,0
214.442,487.592,0.0020509,1.867891063427133,0.62481002,53.157,7.603,121,23.167,80.8,66.137,1
181.52,454.67,0.0021994,0.5544453372078344,-0.58978706,42.676,3.079,838,63.481,54.733,182.431,0
150.864,424.014,0.00235841,0.1510159993797294,-1.89036949,42.272,7.062,848,141.627,78.385,124.114,0
122.702,395.852,0.0025262,0.03828602286439307,-3.26267039,45.203,7.374,966,44.933,69.277,30.199,0
61.407,334.557,0.00298903,0.0008690146511208885,-7.04815057,40.055,8.247,124,183.542,77.042,14.728,0
166.215,439.365,0.00227601,0.2962901621537097,-1.21641603,39.668,9.497,1048,249.409,61.418,248.637,0
150.662,423.812,0.00235954,0.1496339457670471,-1.89956333,45.464,13.223,521,191.453,60.056,213.492,0
187.052,460.202,0.00217296,0.6882886752892791,-0.37354694,44.586,11.045,655,68.822,67.733,30.158,0
203.319,476.469,0.00209877,1.262661519285573,0.23322181,53.121,7.838,518,179.459,63.504,32.483,1
160.737,433.887,0.00230475,0.2342319055786378,-1.4514436,37.878,13.7,333,198.59,75.963,61.376,0
90.463,363.613,0.00275018,0.006129772875417197,-5.09459758,41.675,2.867,706,149.042,64.468,236.943,0
214.857,488.007,0.00204915,1.894727024002679,0.63907478,47.376,1.805,250,108.587,72.593,74.22,1
63.758,336.908,0.00296817,0.001030661872185744,-6.87755409,38.307,2.071,1033,226.16,74.04,183.695,0
76.643,349.793,0.00285883,0.002520494624538591,-5.98330012,42.569,1.377,1034,215.477,76.643,198.942,0
193.142,466.292,0.00214458,0.8681172764236438,-0.14142846,44.168,12.766,779,277.142,59.133,10.762,0
42.203,315.353,0.00317105,0.0001960959467239714,-8.53690649,40.553,14.145,513,238.296,73.529,220.378,0
165.793,438.943,0.0022782,0.2910346563050505,-1.23431293,38.764,4.447,926,165.104,73.481,68.276,0
126.566,399.716,0.00250178,0.04675020885516479,-3.06293656,42.883,4.647,655,99.761,57.883,157.701,0
89.798,362.948,0.00275522,0.005882280111247242,-5.13581082,38.962,4.627,849,180.418,79.201,211.923,0
154.165,427.315,0.00234019,0.175281984391028,-1.74135926,39.755,1.331,1175,207.328,64.318,79.92,0
64.945,338.095,0.00295775,0.001122358835886347,-6.7923227,40.303,1.754,902,25.649,65.806,58.344,0
87.487,360.637,0.00277287,0.005091328625167479,-5.28021646,39.71,2.282,280,105.406,59.732,40.008,0
82.943,356.093,0.00280826,0.003811929574664912,-5.56961977,43.07,11.334,489,31.814,78.679,216.097,0
166.714,439.864,0.00227343,0.3026137944317819,-1.19529789,42.264,10.904,331,273.706,80.516,17.471,0
68.402,341.552,0.00292781,0.001433736581260204,-6.54747125,37.351,8.383,1195,218.018,59.555,218.553,0
63.57,336.72,0.00296983,0.001016786240437857,-6.89110837,43.694,1.871,560,28.224,74.035,101.522,0
151.03,424.18,0.00235749,0.1521602990817031,-1.88282071,43.887,6.186,131,199.853,63.824,85.648,0
216.265,489.415,0.00204326,1.988322978868729,0.68729156,54.806,11.278,681,221.624,61.083,207.648,1
72.591,345.741,0.00289234,0.001916345476893735,-6.2573353,41.062,12.913,1139,58.637,70.296,86.722,0
182.246,455.396,0.00219589,0.5705759544002704,-0.56110898,41.098,3.056,528,228.47,56.903,116.036,0
122.845,395.995,0.00252528,0.03857275332917202,-3.25520912,40.402,7.082,554,108.666,71.158,89.904,0
128.889,402.039,0.00248732,0.05261750782111863,-2.94470637,43.225,6.057,280,16.642,69.675,201.395,0
142.898,416.048,0.00240357,0.104381761230851,-2.25970032,42.987,8.71,387,285.201,66.187,196.866,0
133.604,406.754,0.00245849,0.06661094337728116,-2.7088864,37.293,1.445,755,287.589,75.661,117.202,0
191.485,464.635,0.00215223,0.8154770919802431,-0.20398195,43.103,13.668,826,78.779,80.454,19.468,0
169.453,442.603,0.00225936,0.3395177869450128,-1.08022894,39.617,4.156,186,299.386,70.11,173.764,0
211.171,484.321,0.00206475,1.667825272432979,0.51152055,52.269,3.148,626,104.709,54.87,116.567,1
175.957,449.107,0.00222664,0.4436980627017224,-0.81261099,46.22,3.239,1049,232.538,54.609,47.658,1
91.852,365.002,0.00273971,0.00667758412737008,-5.00899901,43.239,4.944,200,250.408,64.857,113.417,0
167.911,441.061,0.00226726,0.3182765706061916,-1.14483456,47.026,13.499,820,162.493,62.902,163.502,0
193.927,467.077,0.00214097,0.8940900093144387,-0.11194883,42.252,7.869,128,94.369,70.189,171.984,0
70.637,343.787,0.00290878,0.001675251104938574,-6.39179221,44.564,8.615,338,299.844,62.515,26.191,0
149.328,422.478,0.00236699,0.1407880359985725,-1.96049981,42.81,6.544,472,188.233,65.125,78.759,0
86.3,359.45,0.00278203,0.004723952718781082,-5.35510939,39.487,1.53,424,181.39,70.602,149.686,0
86.883,360.033,0.00277752,0.004901256377612328,-5.3182637,41.276,3.242,1159,155.515,68.109,45.213,0
65.113,338.263,0.00295628,0.001135925036748156,-6.78030795,40.414,12.486,879,97.959,80.481,138.113,0
99.707,372.857,0.00268199,0.01070624802022167,-4.53692778,41.835,5.336,665,122.451,61.398,167.741,0
73.818,346.968,0.00288211,0.002083558274338385,-6.17367814,41.276,4.044,1199,113.008,66.992,35.004,0
192.915,466.065,0.00214562,0.8607323719141536,-0.14997166,43.832,13.998,652,269.581,69.611,138.69,0
164.193,437.343,0.00228653,0.2718561580576956,-1.30248218,39.99,3.588,339,169.929,67.072,12.426,0
207.493,480.643,0.00208055,1.465641630000293,0.38229312,44.162,1.651,299,114.771,73.056,204.656,0
40.302,313.452,0.00319028,0.0001675546822369225,-8.6942008,43.661,14.752,722,140.611,73.886,121.327,0
96.204,369.354,0.00270743,0.008695312679307796,-4.74497117,39.021,11.351,584,12.86,58.397,88.723,0
98.123,371.273,0.00269344,0.009749732789967049,-4.6305154,38.701,5.444,987,23.275,56.489,229.551,0
41.465,314.615,0.00317849,0.0001845214122740648,-8.59774505,37.281,8.177,964,198.482,74.203,234.642,0
139.52,412.67,0.00242324,0.08886640304524887,-2.42062113,45.395,8.653,475,249.489,72.378,183.08,0
200.811,473.961,0.00210988,1.153023540377999,0.14238766,44.472,2.346,1175,182.529,66.519,96.077,1
111.141,384.291,0.00260219,0.02056311369707468,-3.88425641,39.315,1.984,973,113.036,55.297,227.972,0
95.685,368.835,0.00271124,0.008428548275613356,-4.77613073,36.959,10.489,732,113.558,79.644,19.998,0
98.126,371.276,0.00269341,0.00975146843644094,-4.6303374,37.41,1.318,794,208.478,69.534,225.478,0
96.361,369.511,0.00270628,0.008777510109431383,-4.7355625,40.185,6.244,438,277.018,77.441,51.104,0
101.135,374.285,0.00267176,0.01164083523896553,-4.45323608,37.959,8.12,754,124.083,74.711,15.355,0
157.396,430.546,0.00232263,0.2023570317229033,-1.59772166,38.144,14.818,1034,92.665,56.864,131.135,0
158.467,431.617,0.00231687,0.212124109276748,-1.55058375,44.51,13.061,340,168.58,80.643,65.278,0
54.081,327.231,0.00305595,0.0005027233786212467,-7.59547048,41.804,11.31,1054,289.939,62.428,74.649,0
120.166,393.316,0.00254248,0.0335106596269971,-3.39589169,44.605,10.339,604,268.309,55.718,83.563,0
57.025,330.175,0.0030287,0.0006282279805530825,-7.37260743,40.474,8.522,1078,265.628,56.751,56.186,0
189.629,462.779,0.00216086,0.7598913856049179,-0.27457977,49.445,1.274,517,169.156,66.93,245.702,1
195.651,468.801,0.0021331,0.9535601332422847,-0.04755279,44.825,7.462,216,22.186,64.304,95.478,0
73.515,346.665,0.00288463,0.002041068792933139,-6.19428169,44.966,4.315,859,51.286,64.905,192.734,0
153.597,426.747,0.00234331,0.1708729282439365,-1.76683511,42.393,3.554,1089,54.721,75.25,44.374,0
84.038,357.188,0.00279965,0.004090014394244102,-5.49920679,38.672,4.5,1002,117.393,73.471,219.403,0
42.173,315.323,0.00317135,0.0001956126649308235,-8.53937405,37.438,10.638,645,215.458,55.23,187.685,0
136.993,410.143,0.00243817,0.07865097443392201,-2.54273526,38.692,11.712,467,14.387,61.083,123.381,0
108.987,382.137,0.00261686,0.01823843005872206,-4.00422437,38.654,9.299,217,12.938,72.515,47.148,0
155.826,428.976,0.00233113,0.1887659374984331,-1.66724746,37.41,4.885,523,202.589,56.901,234.367,0
152.973,426.123,0.00234674,0.1661439085162958,-1.79490095,42.407,6.388,219,52.648,60.158,77.375,0
116.63,389.78,0.00256555,0.02774946472945817,-3.58453873,41.522,5.691,795,145.328,71.726,193.293,0
124.857,398.007,0.00251252,0.04281794126697765,-3.15079808,39.292,8.124,182,157.127,61.642,118.462,0
139.091,412.241,0.00242577,0.08705227198979042,-2.44124651,37.681,9.916,662,141.26,79.309,136.95,0
127.31,400.46,0.00249713,0.04856165667455295,-3.02492102,44.995,13.833,921,83.705,63.142,143.004,0
165.45,438.6,0.00227998,0.2868244773178114,-1.24888483,40.471,11.718,551,80.675,74.494,185.926,0
57.996,331.146,0.00301982,0.0006755583576797618,-7.29997101,44.943,6.474,275,32.883,61.927,224.152,0
192.93,466.08,0.00214555,0.8612186379970534,-0.14940687,50.508,11.789,524,49.122,57.718,110.993,1
90.792,363.942,0.00274769,0.006255691668476956,-5.07426356,40.146,10.374,1031,185.493,63.988,66.135,0
110.991,384.141,0.00260321,0.02039292733705466,-3.89256714,38.111,4.837,104,218.939,58.887,242.657,0
75.992,349.142,0.00286416,0.002412967098267448,-6.02689813,40.944,4.443,1068,226.856,60.814,17.794,0
43.072,316.222,0.00316234,0.0002105825663613703,-8.46563274,36.675,11.364,441,120.735,69.269,73.715,0
177.436,450.586,0.00221933,0.4710301194981064,-0.75283324,46.9,5.304,1145,218.471,77.816,148.226,1
170.12,443.27,0.00225596,0.3490909752381884,-1.05242272,45.976,2.574,835,109.915,69.944,10.944,1
76.694,349.844,0.00285842,0.002529100789992144,-5.97989146,43.282,9.586,959,37.993,74.254,141.902,0
181.061,454.211,0.00220162,0.5444574198842419,-0.60796554,42.999,2.457,152,218.265,77.678,67.732,0
