Temperature (C),Temperature (K),1/T (1/K),Rate Constant k (1/s),ln(k),Conversion (%),Pressure (bar),Agitation RPM,Residence Time (min),Heat Duty (kJ/mol),Cooling Load (kW),Scale-Up Success
33.31,306.46,0.00326307,0.00496999359525145,-5.30433673,36.442,12.059,896,79.862,41.53,106.0,0
115.672,388.822,0.00257187,0.247358462149234,-1.39691673,42.233,6.296,259,66.291,53.042,70.224,0
83.012,356.162,0.00280771,0.06520961471441669,-2.73014836,42.743,4.299,1198,266.519,38.202,240.046,0
136.733,409.883,0.00243972,0.5221211198480459,-0.64985569,42.024,3.104,460,270.576,44.682,28.076,0
107.823,380.973,0.00262486,0.1833316765449716,-1.69645833,38.769,8.518,969,45.053,53.282,205.973,0
123.858,397.008,0.00251884,0.3338271240094796,-1.09713201,40.699,9.62,133,246.308,52.47,227.025,0
102.002,375.152,0.00266559,0.1456279756615704,-1.92670002,40.694,4.999,1127,249.725,46.034,70.495,0
122.263,395.413,0.002529,0.3151930778411731,-1.15456988,38.775,11.166,140,92.195,45.777,93.308,0
104.846,377.996,0.00264553,0.1631111279881891,-1.81332354,40.622,4.616,1194,286.493,56.197,112.755,0
108.334,381.484,0.00262134,0.1870121101008352,-1.6765819,41.306,8.068,815,32.54,43.052,103.429,0
113.88,387.03,0.00258378,0.2312549255054297,-1.4642346,41.445,8.245,699,49.148,39.2,219.56,0
76.888,350.038,0.00285683,0.04939834493852013,-3.00783836,41.395,12.352,889,29.204,56.297,246.03,0
78.242,351.392,0.00284582,0.05257006590128194,-2.94560841,43.218,8.288,328,252.693,54.332,194.779,0
44.223,317.373,0.00315087,0.009371836441152366,-4.67004621,38.649,9.63,939,213.249,40.491,246.231,0
68.723,341.873,0.00292506,0.0335891849686963,-3.39355114,37.134,9.585,553,179.982,42.382,91.506,0
101.743,374.893,0.00266743,0.1441197748873245,-1.93711056,37.358,10.415,665,207.783,41.431,195.081,0
128.106,401.256,0.00249217,0.3881420040290217,-0.94638402,38.741,8.5,673,52.626,48.489,115.408,0
118.542,391.692,0.00255303,0.2751645016514811,-1.29038617,45.822,4.467,347,102.945,40.512,172.165,0
128.289,401.439,0.00249104,0.3906428320342142,-0.93996161,43.629,4.605,157,287.014,50.187,58.395,0
95.883,369.033,0.00270978,0.1134311204013838,-2.17655949,39.859,8.857,758,55.996,47.862,163.993,0
116.412,389.562,0.00256699,0.2542852181045965,-1.36929874,47.084,7.971,455,63.23,50.624,124.508,0
69.718,342.868,0.00291657,0.0352403117947921,-3.34556463,36.829,7.981,220,200.226,44.835,200.987,0
115.256,388.406,0.00257463,0.2435364316213313,-1.41248873,40.542,8.879,420,116.065,43.442,144.714,0
117.197,390.347,0.00256182,0.2618153675836265,-1.34011573,38.345,11.857,1087,18.287,39.429,246.313,0
137.553,410.703,0.00243485,0.5366984650105143,-0.62231886,47.996,13.981,321,263.145,38.075,246.827,0
20.344,293.494,0.00340722,0.002200066454977543,-6.11926771,42.202,4.656,198,88.718,38.841,60.017,0
56.575,329.725,0.00303283,0.0182649081218295,-4.00277365,41.501,5.462,768,170.201,53.572,230.994,0
68.824,341.974,0.0029242,0.03375362657314547,-3.38866741,44.109,12.063,216,36.83,48.935,74.585,0
30.367,303.517,0.00329471,0.004156008979786544,-5.48320005,36.853,8.948,681,90.052,53.856,10.288,0
93.236,366.386,0.00272936,0.1015472083879205,-2.28723148,45.505,10.41,309,122.564,44.01,163.934,0
69.789,342.939,0.00291597,0.03536081082304169,-3.34215111,38.662,8.753,1133,188.2,44.373,146.923,0
117.295,390.445,0.00256118,0.2627687955866134,-1.33648074,39.688,12.971,259,101.936,48.436,246.419,0
39.638,312.788,0.00319705,0.007218223867488827,-4.93114636,40.448,5.235,808,155.335,54.411,148.583,0
105.763,378.913,0.00263913,0.1691228248840565,-1.77713005,36.822,6.617,642,31.38,40.292,164.854,0
135.508,408.658,0.00244703,0.500975099527647,-0.69119888,44.779,5.733,275,251.659,55.853,36.601,0
118.319,391.469,0.00255448,0.2729115131378732,-1.29860766,39.245,2.629,1150,204.999,54.446,21.611,0
37.366,310.516,0.00322045,0.006324108947530049,-5.06338613,42.333,14.976,809,260.559,40.144,129.262,0
35.846,308.996,0.00323629,0.00578236730952046,-5.15294211,43.578,3.948,603,10.769,46.697,55.658,0
94.838,367.988,0.00271748,0.1086024731519482,-2.2200611,39.38,10.193,974,30.212,42.047,88.551,0
81.911,355.061,0.00281642,0.06207782565071333,-2.77936643,45.368,3.716,929,244.986,40.888,186.028,0
117.119,390.269,0.00256234,0.2610586491718626,-1.34301019,45.748,10.283,794,272.488,53.592,15.06,0
82.878,356.028,0.00280877,0.06482121763512359,-2.7361223,36.307,8.393,254,214.82,52.41,243.34,0
106.444,379.594,0.00263439,0.173710613051425,-1.75036451,41.876,6.739,775,229.193,54.436,67.645,0
66.821,339.971,0.00294143,0.03062122823254649,-3.48606178,39.02,6.522,207,263.047,48.26,204.084,0
61.197,334.347,0.0029909,0.02314994981678982,-3.76576267,43.914,5.686,418,50.169,37.765,176.851,0
50.581,323.731,0.00308898,0.01329697663449762,-4.32021859,39.81,11.328,1050,78.247,42.091,163.253,0
59.268,332.418,0.00300826,0.0209864502672885,-3.86387827,38.083,12.263,786,255.923,41.232,162.698,0
102.249,375.399,0.00266383,0.1470790310111886,-1.91678521,44.728,8.174,1050,147.712,44.73,146.138,0
46.236,319.386,0.00313101,0.01048530156233135,-4.55778085,41.847,2.965,150,110.336,52.343,32.64,0
94.515,367.665,0.00271987,0.1071466225479702,-2.23355708,40.258,11.184,547,269.889,53.828,124.888,0
36.606,309.756,0.00322835,0.006047839024252305,-5.10805426,44.309,3.489,1016,172.672,51.445,220.221,0
87.305,360.455,0.00277427,0.07877891210683272,-2.54110993,43.842,13.027,1004,293.095,53.821,51.559,0
34.276,307.426,0.00325282,0.005266581675638847,-5.24637377,44.338,4.735,226,109.831,45.026,82.421,0
139.573,412.723,0.00242293,0.5741003833635997,-0.55495101,41.278,7.207,954,186.204,48.475,218.677,0
83.74,356.89,0.00280198,0.06735546019776653,-2.69777131,38.927,9.438,130,275.266,47.316,167.486,0
57.025,330.175,0.0030287,0.01869673110730694,-3.97940658,43.189,12.354,453,50.772,48.851,187.274,0
46.107,319.257,0.00313227,0.01041057928822003,-4.56493275,39.437,8.184,1134,211.245,49.371,118.115,0
121.912,395.062,0.00253125,0.3112147543245109,-1.16727208,39.969,5.323,207,16.895,55.488,131.14,0
28.667,301.817,0.00331327,0.003742099763038058,-5.58810839,39.925,14.645,421,73.712,45.226,63.793,0
105.237,378.387,0.0026428,0.1656514273097016,-1.79786953,37.958,4.918,1003,139.984,49.41,66.252,0
97.997,371.147,0.00269435,0.1237729754029514,-2.08930623,37.854,13.345,554,21.329,37.678,235.565,0
134.849,407.999,0.00245099,0.4899056133971529,-0.71354253,43.941,8.016,291,269.46,49.882,163.975,0
120.777,393.927,0.00253854,0.2986445925064334,-1.20850107,46.376,14.434,731,82.962,44.174,26.331,0
20.244,293.394,0.00340839,0.002185670238080081,-6.12583275,36.112,3.745,1136,96.98,53.534,133.323,0
96.461,369.611,0.00270555,0.1161812304041717,-2.15260398,37.783,10.799,1150,22.695,49.473,168.8,0
66.268,339.418,0.00294622,0.02980278374743155,-3.51315348,36.666,10.087,1068,91.139,51.011,83.358,0
80.008,353.158,0.00283159,0.0569740161479587,-2.86515997,36.715,11.09,217,278.171,37.731,235.661,0
93.148,366.298,0.00273002,0.101171491763404,-2.29093826,44.643,7.423,600,188.134,50.246,42.656,0
70.927,344.077,0.00290633,0.03734221236387919,-3.28763089,39.685,13.568,484,259.305,41.477,73.8,0
63.344,336.494,0.00297182,0.02578708159950645,-3.65788163,38.179,4.624,331,146.101,55.272,75.994,0
52.146,325.296,0.00307412,0.01446234350378489,-4.23620701,36.038,1.877,152,125.45,50.846,241.93,0
109.375,382.525,0.00261421,0.1947079956936077,-1.6362543,45.495,14.142,420,284.134,45.341,191.614,0
124.774,397.924,0.00251304,0.3449506547352446,-1.0643539,47.473,3.69,208,48.618,51.45,29.737,1
48.392,321.542,0.00311001,0.01180656722030622,-4.43909936,41.436,14.402,378,45.297,50.832,7.956,0
125.92,399.07,0.00250583,0.3593144493235239,-1.02355737,45.763,3.01,757,85.981,40.54,180.347,0
132.575,405.725,0.00246472,0.4533001673227552,-0.79120075,48.027,5.837,664,29.338,46.43,241.347,1
122.981,396.131,0.00252442,0.3234675124699413,-1.1286566,43.12,10.346,1199,290.905,42.638,120.598,0
102.067,375.217,0.00266512,0.1460086233565236,-1.92408959,37.875,13.573,878,297.875,40.397,92.604,0
62.889,336.039,0.00297585,0.02520711331670925,-3.68062905,42.553,13.517,660,71.99,51.71,108.615,0
48.658,321.808,0.00310744,0.01197939678977043,-4.42456704,44.605,3.194,1014,215.85,48.138,59.745,0
85.832,358.982,0.00278565,0.07386895431189408,-2.60546264,45.083,9.051,1087,185.56,50.932,105.471,0
139.544,412.694,0.0024231,0.5735480797822622,-0.55591351,48.3,2.505,441,250.539,51.251,80.789,1
59.95,333.1,0.0030021,0.02173004236385422,-3.82905954,45.049,2.03,790,169.062,51.935,239.005,0
71.957,345.107,0.00289765,0.03921896594556443,-3.23859482,36.052,1.211,871,186.689,38.947,120.384,0
82.077,355.227,0.0028151,0.06254142211184299,-2.77192619,37.335,8.8,601,150.931,46.961,207.735,0
125.148,398.298,0.00251068,0.3495830764388015,-1.05101404,46.479,5.521,158,266.574,45.9,170.212,0
132.672,405.822,0.00246413,0.4548123403126746,-0.78787038,40.33,14.299,416,196.05,40.342,249.047,0
32.604,305.754,0.0032706,0.004762747612064526,-5.34693055,38.836,13.277,1059,283.668,42.759,162.553,0
130.222,403.372,0.0024791,0.4179144178021141,-0.87247861,47.31,12.982,325,181.266,56.341,32.128,0
22.455,295.605,0.00338289,0.002524489801657497,-5.9817163,44.356,11.497,502,72.418,45.878,208.508,0
37.446,310.596,0.00321962,0.006353833544123969,-5.05869694,39.045,5.026,1200,224.188,55.571,20.58,0
131.402,404.552,0.00247187,0.4353519042455902,-0.8316006,40.621,11.86,388,114.884,54.837,16.774,0
121.081,394.231,0.00253658,0.3019677792543646,-1.19743496,40.243,8.805,1157,108.643,52.495,15.326,0
122.222,395.372,0.00252926,0.314726128661771,-1.15605245,39.264,1.293,213,34.049,50.414,30.65,0
82.454,355.604,0.00281212,0.06360554824694892,-2.75505458,38.62,6.426,1163,221.632,55.664,192.671,0
28.971,302.121,0.00330993,0.003813295029835993,-5.56926163,37.96,9.627,635,202.26,47.89,72.537,0
31.501,304.651,0.00328244,0.004454363983907681,-5.41387099,39.258,10.508,330,98.673,39.247,62.919,0
71.701,344.851,0.0028998,0.03874494143924725,-3.25075508,37.215,13.513,565,171.108,54.04,78.083,0
21.409,294.559,0.00339491,0.002358742680805101,-6.04962656,35.734,4.303,688,285.246,45.039,212.578,0
134.301,407.451,0.00245428,0.4808606663547115,-0.73217773,46.692,10.213,608,177.217,38.343,172.945,0
71.355,344.505,0.00290272,0.03811226493506804,-3.26721913,38.674,7.149,769,185.481,41.53,144.242,0
65.777,338.927,0.00295049,0.02909229656738611,-3.53728186,39.145,9.728,253,162.937,38.029,98.952,0
124.514,397.664,0.00251469,0.3417614210542906,-1.07364238,46.475,7.041,807,226.731,46.04,131.461,0
64.398,337.548,0.00296254,0.02717594261084856,-3.60542316,35.739,13.816,363,216.858,50.71,64.18,0
47.066,320.216,0.00312289,0.01097755457069799,-4.51190258,39.01,8.606,1046,62.03,49.566,50.767,0
110.655,383.805,0.00260549,0.2045448787823736,-1.58696787,37.956,11.642,750,36.352,40.376,8.666,0
52.995,326.145,0.00306612,0.01513161935060493,-4.19096873,36.836,2.065,721,197.741,41.691,138.443,0
94.314,367.464,0.00272136,0.1062492551690946,-2.24196748,37.586,13.928,1072,82.714,40.202,187.946,0
136.65,409.8,0.00244021,0.5206646587422432,-0.65264909,45.369,13.376,916,246.732,44.275,130.251,0
65.951,339.101,0.00294897,0.02934235393343621,-3.52872328,36.695,1.748,717,289.377,48.259,198.921,0
44.022,317.172,0.00315286,0.009266641485725199,-4.68133426,42.204,3.46,1191,96.055,52.647,114.149,0
53.006,326.156,0.00306602,0.01514046758827742,-4.19038415,41.738,12.132,389,30.754,41.65,143.342,0
89.049,362.199,0.00276091,0.0849583242585927,-2.46559445,39.267,8.854,1007,197.582,45.422,86.886,0
30.978,304.128,0.00328809,0.004314467946519895,-5.44578127,39.133,5.642,831,286.389,47.143,88.852,0
85.878,359.028,0.0027853,0.07401814606857417,-2.603445,45.537,13.138,337,295.975,53.627,193.299,0
34.857,308.007,0.00324668,0.00545246717069565,-5.21168708,36.607,9.664,891,240.946,47.867,30.003,0
21.622,294.772,0.00339245,0.002391681219338384,-6.03575872,43.489,11.663,462,179.495,55.376,98.542,0
92.428,365.578,0.00273539,0.0981426236661307,-2.32133351,37.768,3.067,314,19.785,49.083,40.608,0
70.234,343.384,0.00291219,0.03612433041339346,-3.32078867,39.296,2.098,951,50.437,46.283,165.365,0
31.044,304.194,0.00328738,0.004331903189839676,-5.4417483,42.696,14.501,573,148.695,39.376,214.079,0
28.546,301.696,0.00331459,0.003714094148048117,-5.59562047,36.311,3.618,1090,142.02,41.993,216.579,0
91.59,364.74,0.00274168,0.0947170433930471,-2.35686132,43.546,8.771,186,23.492,42.061,57.683,0
113.431,386.581,0.00258678,0.2273648199914017,-1.48119942,38.072,5.841,287,28.879,44.564,123.911,0
67.825,340.975,0.00293277,0.03215780774810106,-3.4371,39.231,8.187,416,92.775,39.299,74.8,0
56.829,329.979,0.0030305,0.01850755223815216,-3.9895764,36.772,9.246,396,128.612,50.004,88.479,0
48.373,321.523,0.0031102,0.01179430724078983,-4.4401383,36.635,6.308,1161,173.593,42.039,96.675,0
44.284,317.434,0.00315026,0.009403970267319817,-4.66662331,37.504,8.287,1092,111.69,46.682,116.03,0
43.537,316.687,0.00315769,0.009017117087149584,-4.70863061,39.272,8.091,503,216.113,44.014,130.029,0
34.802,307.952,0.00324726,0.005434623329066063,-5.21496507,40.283,6.066,514,277.558,42.64,136.607,0
47.268,320.418,0.00312092,0.01110041269490695,-4.50077299,35.924,1.611,187,53.752,41.62,76.855,0
135.255,408.405,0.00244855,0.4967003180262934,-0.69976842,47.567,2.02,636,25.508,38.148,64.219,1
88.455,361.605,0.00276545,0.08280780611077809,-2.49123295,43.04,4.848,830,87.528,53.618,39.618,0
134.345,407.495,0.00245402,0.4815815869726622,-0.73067962,47.281,6.061,612,207.762,46.2,81.804,1
75.061,348.211,0.00287182,0.04538496009994872,-3.0925745,36.053,1.668,1066,215.315,49.513,63.421,0
62.113,335.263,0.00298273,0.02424446089687008,-3.7195671,37.043,4.66,345,190.31,54.784,51.598,0
47.039,320.189,0.00312316,0.01096122463226377,-4.51339127,38.009,1.547,885,33.216,43.408,70.519,0
123.123,396.273,0.00252351,0.3251258940158731,-1.12354281,43.013,7.634,696,92.183,52.713,162.921,0
100.618,373.768,0.00267546,0.137724840188114,-1.9824975,36.911,5.585,745,112.833,40.276,243.164,0
28.613,301.763,0.00331386,0.003729578168063069,-5.59146014,36.54,3.644,1192,50.819,50.868,33.73,0
74.926,348.076,0.00287294,0.04510008766363211,-3.09887109,40.844,12.797,431,80.403,42.133,137.821,0
105.471,378.621,0.00264116,0.1671880403957629,-1.78863611,41.467,6.464,1182,219.397,42.565,196.664,0
124.996,398.146,0.00251164,0.3476939750947264,-1.05643257,42.631,11.001,186,84.749,39.385,120.967,0
98.84,371.99,0.00268824,0.128119888360209,-2.05478883,40.867,10.141,663,271.394,46.177,39.418,0
124.335,397.485,0.00251582,0.3395805123414332,-1.08004421,47.004,4.818,345,159.393,50.425,81.825,0
126.642,399.792,0.0025013,0.368625175074456,-0.99797494,46.817,4.377,744,250.855,40.868,32.349,1
112.794,385.944,0.00259105,0.2219428732362655,-1.50533526,45.491,14.287,817,215.03,45.41,46.901,0
32.567,305.717,0.003271,0.004752102025936424,-5.34916823,37.134,1.029,889,49.457,48.686,223.558,0
41.277,314.427,0.00318039,0.007931315359598614,-4.83693639,44.229,1.242,750,190.087,54.641,100.24,0
123.665,396.815,0.00252007,0.3315231561277213,-1.10405762,40.061,14.812,281,91.272,54.863,202.196,0
138.58,411.73,0.00242878,0.5554451723435658,-0.58798537,46.678,7.019,1162,43.398,44.151,237.828,0
48.633,321.783,0.00310768,0.01196305850219622,-4.42593184,37.916,3.014,230,56.347,42.637,177.125,0
101.974,375.124,0.00266579,0.1454642697558196,-1.92782479,45.94,8.657,474,183.497,55.672,231.795,0
82.604,355.754,0.00281093,0.06403332186490152,-2.74835168,44.67,12.869,427,113.247,50.035,67.487,0
56.823,329.973,0.00303055,0.01850178781674218,-3.98988791,44.672,1.76,248,186.147,44.555,213.751,0
75.368,348.518,0.00286929,0.04603866168603834,-3.07827376,39.715,13.675,227,233.805,51.203,83.972,0
125.958,399.108,0.00250559,0.3597994021700558,-1.02220862,39.026,4.835,730,258.142,40.93,209.261,0
107.154,380.304,0.00262948,0.1786081046496071,-1.72256123,41.359,8.224,167,211.503,38.082,156.777,0
104.862,378.012,0.00264542,0.1632144127103736,-1.81269053,37.466,3.13,417,141.002,54.987,195.12,0
87.54,360.69,0.00277246,0.079588010328821,-2.53089182,45.605,3.567,780,287.729,43.481,180.596,0
65.558,338.708,0.0029524,0.02878023620010958,-3.54806637,39.814,5.958,1162,248.636,49.315,10.689,0
43.671,316.821,0.00315636,0.009085454203314086,-4.70108058,36.795,4.805,1013,138.376,40.358,118.714,0
126.117,399.267,0.00250459,0.3618346485107667,-1.01656794,44.186,13.22,613,125.458,53.547,39.703,0
92.434,365.584,0.00273535,0.09816753429146131,-2.32107973,43.235,10.807,462,175.841,43.358,34.912,0
83.75,356.9,0.00280191,0.06738536053565922,-2.69732749,44.568,14.724,1184,175.455,55.579,170.972,0
88.586,361.736,0.00276445,0.08327795370323883,-2.48557143,39.11,2.452,328,162.425,55.527,213.046,0
85.363,358.513,0.0027893,0.07236276579053581,-2.6260634,43.684,8.883,534,292.143,50.705,208.266,0
128.863,402.013,0.00248748,0.3985768531751896,-0.91985494,47.875,6.821,428,132.955,51.382,223.136,0
71.154,344.304,0.00290441,0.03774890876574406,-3.27679871,42.446,6.853,407,46.193,51.006,43.135,0
129.568,402.718,0.00248313,0.408510400797351,-0.8952379,45.682,1.969,522,225.048,56.094,124.381,1
108.211,381.361,0.00262219,0.1861204226852965,-1.68136138,38.596,4.261,142,116.167,53.621,22.035,0
31.681,304.831,0.00328051,0.004503439604366964,-5.40291382,37.084,1.35,696,221.578,48.027,40.923,0
97.276,370.426,0.00269959,0.1201573807737392,-2.11895289,38.816,9.868,1079,71.945,55.171,77.655,0
97.25,370.4,0.00269978,0.1200287317184076,-2.12002413,44.324,3.693,1089,101.731,41.085,159.082,0
32.062,305.212,0.00327641,0.004608910610682594,-5.37976376,41.002,2.262,397,157.109,54.396,65.682,0
133.461,406.611,0.00245935,0.467273691537781,-0.76084013,43.682,8.224,149,267.384,38.113,49.421,0
89.307,362.457,0.00275895,0.08590745147115539,-2.45448471,39.56,7.026,282,194.02,39.361,47.54,0
38.375,311.525,0.00321002,0.006708230515773412,-5.00442007,35.524,8.361,415,252.064,37.622,125.741,0
97.375,370.525,0.00269887,0.1206483341450681,-2.11487529,38.794,11.578,686,290.259,41.776,89.057,0
23.922,297.072,0.00336619,0.002774516444982594,-5.8872788,37.787,10.579,927,15.751,39.701,237.141,0
39.679,312.829,0.00319663,0.007235342119502908,-4.92877763,42.436,13.291,1154,115.963,52.356,239.241,0
20.09,293.24,0.00341018,0.002163665139639779,-6.13595167,42.569,3.381,1190,284.867,46.865,73.537,0
83.622,356.772,0.00280291,0.0670035106734683,-2.70301026,44.848,14.66,210,76.038,48.064,158.777,0
80.622,353.772,0.00282668,0.05857906143957796,-2.83737796,35.898,14.438,136,116.783,47.18,215.041,0
51.838,324.988,0.00307704,0.01422610010554656,-4.25267697,41.61,9.096,720,214.95,51.174,157.353,0
69.994,343.144,0.00291423,0.0357107647327584,-3.3323031,42.428,8.969,1014,279.639,55.175,201.057,0
52.934,326.084,0.00306669,0.01508263481893391,-4.19421121,39.581,11.976,576,48.118,42.695,72.338,0
42.116,315.266,0.00317192,0.008320028545552754,-4.78908959,36.94,1.885,1010,206.627,54.363,20.562,0
118.331,391.481,0.0025544,0.2730323443131162,-1.29816501,43.634,11.092,293,289.69,54.704,83.582,0
112.33,385.48,0.00259417,0.2180640681497689,-1.52296637,39.85,8.66,203,192.244,43.844,198.673,0
76.823,349.973,0.00285736,0.04925039571695296,-3.01083788,35.729,10.502,832,104.171,43.169,144.396,0
70.945,344.095,0.00290617,0.03737432034695422,-3.28677143,41.985,14.824,1170,192.628,52.4,106.576,0
52.649,325.799,0.00306938,0.01485562652896681,-4.20937659,38.809,12.827,400,234.743,49.077,128.418,0
76.822,349.972,0.00285737,0.04924812261089221,-3.01088403,36.436,10.095,894,12.008,38.285,10.055,0
104.141,377.291,0.00265047,0.1586159931880814,-1.84126914,37.018,8.868,259,196.292,52.697,201.47,0
53.533,326.683,0.00306107,0.01556977812567549,-4.16242354,35.714,7.021,460,263.288,39.419,94.111,0
47.681,320.831,0.00311691,0.01135540369064279,-4.47806155,35.218,11.891,787,46.62,41.054,95.69,0
53.527,326.677,0.00306113,0.01556483037958634,-4.16274137,39.005,7.943,245,297.494,54.49,9.936,0
26.475,299.625,0.00333751,0.003262910969305494,-5.72513555,40.429,8.35,287,34.871,45.777,150.424,0
34.376,307.526,0.00325176,0.005298167579432719,-5.24039426,38.942,7.287,423,248.956,38.685,159.379,0
63.022,336.172,0.00297467,0.02537544172669268,-3.67397343,36.761,6.719,204,233.396,50.855,166.299,0
77.292,350.442,0.00285354,0.05032666860458245,-2.98922015,35.945,12.893,870,264.429,47.554,96.116,0
80.833,353.983,0.00282499,0.0591396920497075,-2.82785297,41.554,4.935,1086,112.779,38.443,51.634,0
134.374,407.524,0.00245384,0.4820572447722661,-0.72969241,39.947,13.715,556,139.986,55.2,220.907,0
83.948,357.098,0.00280035,0.06797978012581936,-2.68854497,36.526,2.36,392,133.471,43.168,8.08,0
31.958,305.108,0.00327753,0.004579904196912244,-5.3860772,42.628,2.774,496,97.03,54.092,199.994,0
37.274,310.424,0.0032214,0.006290078737417216,-5.06878169,38.404,6.086,958,68.979,51.888,9.732,0
23.841,296.991,0.00336711,0.002760153991233409,-5.89246881,42.525,10.377,686,203.254,50.887,94.993,0
40.781,313.931,0.00318541,0.007709185502323607,-4.86534274,38.877,14.998,862,92.29,56.244,6.437,0
40.507,313.657,0.0031882,0.007588863153992181,-4.88107348,37.176,11.697,468,51.534,47.9,211.448,0
117.698,390.848,0.00255854,0.266721048216076,-1.32155193,40.181,1.54,139,192.141,51.78,224.557,0
75.287,348.437,0.00286996,0.04586539003019361,-3.08204448,42.749,5.849,158,191.776,45.999,232.815,0
41.008,314.158,0.00318311,0.007810149924712721,-4.85233112,44.234,8.126,703,116.355,39.095,44.067,0
68.326,341.476,0.00292846,0.03294961954197174,-3.41277556,35.983,6.221,696,238.393,38.67,50.168,0
52.607,325.757,0.00306977,0.0148224295243862,-4.21161374,36.298,8.106,1069,29.377,40.257,155.828,0
109.74,382.89,0.00261172,0.1974704390706856,-1.62216638,37.006,10.838,1182,211.26,37.694,150.761,0
58.209,331.359,0.00301787,0.01987627651566292,-3.91822839,41.809,14.909,783,17.731,40.067,9.164,0
123.136,396.286,0.00252343,0.3252780822793374,-1.12307482,39.194,8.8,954,197.468,46.836,151.962,0
130.935,404.085,0.00247473,0.4283776785672734,-0.84775005,42.494,1.336,675,215.416,47.292,67.22,0
41.349,314.499,0.00317966,0.007964028372755037,-4.83282033,42.038,10.5,1073,122.55,55.372,14.368,0
61.138,334.288,0.00299143,0.02308096971269787,-3.76874682,40.854,7.021,344,124.834,44.525,181.338,0
58.198,331.348,0.00301798,0.01986502244988113,-3.91879476,40.991,10.677,1110,139.768,47.095,74.87,0
135.728,408.878,0.00244572,0.5047178439512097,-0.68375573,47.239,9.27,482,55.641,38.596,94.633,0
48.113,321.263,0.00311271,0.01162766901132244,-4.45436776,35.362,10.07,815,189.362,44.629,152.513,0
96.981,370.131,0.00270175,0.1187047179408556,-2.13111623,39.058,2.379,1062,175.518,50.462,35.492,0
45.181,318.331,0.00314138,0.009887921502019708,-4.61644132,40.59,1.64,929,70.038,46.005,160.915,0
77.832,350.982,0.00284915,0.05159134456720758,-2.96440136,43.456,1.645,380,102.915,50.594,17.578,0
93.032,366.182,0.00273088,0.100678078005721,-2.2958272,45.411,3.943,422,29.684,54.149,113.091,0
64.175,337.325,0.0029645,0.02687672213457285,-3.61649472,45.178,14.998,984,298.898,48.079,26.236,0
91.189,364.339,0.0027447,0.0931150071851393,-2.37391991,37.949,5.758,760,256.296,42.448,139.097,0
33.651,306.801,0.00325944,0.005072943795385226,-5.283834,35.907,6.324,1143,59.589,53.476,117.492,0
41.097,314.247,0.00318221,0.007850054719153732,-4.84723478,39.364,4.551,585,181.377,51.532,52.746,0
74.12,347.27,0.0028796,0.04343169102090799,-3.1365659,42.337,5.058,808,256.068,48.936,103.557,0
79.763,352.913,0.00283356,0.05634438934565657,-2.87627261,36.485,14.197,108,248.823,52.375,235.591,0
71.406,344.556,0.00290229,0.03820494684041908,-3.26479027,37.371,4.617,830,12.258,49.081,248.574,0
112.453,385.603,0.00259334,0.2190865391359722,-1.51828847,44.751,13.773,687,35.136,55.204,150.924,0
45.304,318.454,0.00314017,0.009955976904060377,-4.60958221,38.551,12.119,297,288.654,51.856,226.332,0
73.067,346.217,0.00288836,0.04133371509356779,-3.18607677,36.73,7.034,509,142.428,56.386,157.751,0
106.48,379.63,0.00263414,0.1739561085475195,-1.74895226,40.769,9.4,549,49.187,53.087,42.188,0
132.359,405.509,0.00246604,0.4499483173242014,-0.79862255,41.201,5.847,447,258.747,47.238,156.301,0
121.929,395.079,0.00253114,0.3114064363736892,-1.16665635,45.087,3.878,309,93.797,53.872,74.97,0
27.275,300.425,0.00332862,0.003431032927255915,-5.67489392,35.292,13.38,255,71.51,47.249,133.238,0
50.294,323.444,0.00309173,0.01309253048257639,-4.3357134,37.652,8.558,680,295.082,42.412,15.906,0
65.44,338.59,0.00295342,0.02861331858628983,-3.55388298,40.335,9.883,227,179.294,43.792,39.56,0
99.204,372.354,0.00268562,0.1300374459576417,-2.03993282,38.515,13.849,434,165.579,54.733,159.938,0
88.216,361.366,0.00276728,0.08195601712616489,-2.50157255,41.174,12.143,441,49.018,45.983,241.257,0
102.669,375.819,0.00266086,0.149575209284762,-1.89995594,44.308,8.876,343,284.161,50.952,68.295,0
61.137,334.287,0.00299144,0.02307980212199224,-3.76879741,36.691,13.777,908,276.666,52.184,219.994,0
114.666,387.816,0.00257854,0.2382031709973192,-1.43463131,39.606,7.117,324,266.142,47.427,19.881,0
82.491,355.641,0.00281182,0.0637108329539451,-2.75340067,44.513,2.788,195,16.22,45.814,144.317,0
116.647,389.797,0.00256544,0.2565196280931223,-1.36055009,38.058,2.038,455,251.906,53.388,179.958,0
131.952,405.102,0.00246851,0.4436902222456636,-0.81262866,44.283,3.239,1077,185.781,39.002,84.151,0
131.456,404.606,0.00247154,0.436164585820611,-0.82973562,46.987,14.934,898,267.262,38.261,105.852,0
100.342,373.492,0.00267743,0.136194101538662,-1.99367419,44.089,12.547,760,26.045,47.702,169.516,0
122.712,395.862,0.00252613,0.320345863468988,-1.13835404,47.492,10.483,169,94.901,54.458,236.768,0
119.807,392.957,0.00254481,0.2882505638072886,-1.24392516,39.769,2.951,895,293.668,48.249,194.755,0
38.911,312.061,0.0032045,0.006920610706086567,-4.97325126,35.153,4.399,195,61.637,46.089,240.049,0
